frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
1725,57.524,0.98,1,0.279459,0.563838,-0.777167,0.102373,0.566637,-0.817583,0.235,0.617,0.624,-0.251,0.129
1726,57.558,0.98,1,0.236694,0.567601,-0.788546,0.065585,0.562853,-0.823951,0.185,0.611,0.619,-0.194,0.114
1727,57.591,0.88,1,0.204001,0.566501,-0.798411,0.033754,0.561518,-0.826776,0.145,0.607,0.613,-0.147,0.102
1728,57.624,0.82,1,0.185094,0.566623,-0.802919,0.00825,0.563549,-0.826042,0.118,0.607,0.612,-0.13,0.101
