frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
3,0.067,0.88,1,0.670604,0.41829,-0.612636,0.639511,0.371611,-0.673001,0.795,0.551,0.889,-0.877,1.177
4,0.1,0.88,1,0.672337,0.421503,-0.608521,0.634849,0.371283,-0.677581,0.794,0.552,0.875,-0.89,1.171
5,0.133,0.93,1,0.671712,0.416388,-0.612719,0.630979,0.363922,-0.685147,0.787,0.541,0.845,-0.883,1.143
6,0.167,0.82,1,0.666406,0.414537,-0.619727,0.618005,0.364245,-0.696703,0.773,0.534,0.811,-0.873,1.111
7,0.2,0.93,1,0.66905,0.423965,-0.610431,0.623303,0.372974,-0.687302,0.783,0.551,0.854,-0.874,1.137
8,0.233,0.82,1,0.667649,0.416655,-0.616963,0.619742,0.366159,-0.694153,0.776,0.538,0.82,-0.871,1.119
9,0.267,0.93,1,0.669828,0.423283,-0.610051,0.625629,0.371834,-0.685804,0.785,0.55,0.853,-0.872,1.148
10,0.3,0.82,1,0.66552,0.420542,-0.616626,0.617976,0.368967,-0.69424,0.775,0.542,0.825,-0.871,1.134
11,0.333,0.82,1,0.660954,0.425259,-0.6183,0.613035,0.375305,-0.695222,0.77,0.547,0.829,-0.867,1.141
12,0.367,0.82,1,0.660482,0.423197,-0.620216,0.612454,0.373357,-0.696782,0.768,0.544,0.822,-0.867,1.145
67,2.2,0.88,1,0.775334,0.304982,-0.553032,0.728663,0.236171,-0.642864,0.899,0.425,0.633,-1.089,1.005
68,2.233,0.88,1,0.77664,0.324542,-0.53991,0.723581,0.25961,-0.639557,0.905,0.46,0.706,-1.078,1.026
69,2.267,0.88,1,0.780838,0.325369,-0.533317,0.727986,0.261594,-0.633723,0.912,0.466,0.74,-1.083,1.046
70,2.3,0.88,1,0.774231,0.330189,-0.539947,0.726983,0.269165,-0.631701,0.908,0.473,0.76,-1.074,1.06
71,2.333,0.88,1,0.770899,0.332195,-0.543472,0.7263,0.272244,-0.631166,0.906,0.475,0.763,-1.071,1.064
72,2.367,0.88,1,0.764359,0.338569,-0.54875,0.722578,0.280641,-0.631761,0.9,0.483,0.766,-1.059,1.058
73,2.4,0.88,1,0.756938,0.343376,-0.556002,0.716829,0.289194,-0.634447,0.891,0.488,0.766,-1.048,1.047
74,2.433,0.88,1,0.753525,0.351159,-0.555776,0.711906,0.299117,-0.635389,0.888,0.5,0.779,-1.043,1.046
75,2.467,0.93,1,0.749014,0.356087,-0.558731,0.710108,0.30732,-0.633483,0.886,0.508,0.788,-1.04,1.045
