frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
2539,105.75,0.98,1,0.057823,0.421767,-0.904859,-0.157226,0.38461,-0.909591,-0.055,0.418,0.144,-0.039,0.065
2540,105.792,0.98,1,0.050291,0.431913,-0.900512,-0.181347,0.394743,-0.900717,-0.073,0.43,0.154,-0.022,0.086
2541,105.833,0.98,1,0.052541,0.439471,-0.896719,-0.190772,0.403115,-0.895044,-0.077,0.44,0.163,-0.006,0.096
2542,105.875,0.98,1,0.046334,0.445437,-0.894114,-0.198349,0.406425,-0.891895,-0.085,0.445,0.17,0.012,0.1
2543,105.917,0.98,1,0.051997,0.44812,-0.89246,-0.20453,0.407779,-0.889879,-0.085,0.448,0.177,0.027,0.102
2544,105.958,0.98,1,0.037183,0.465936,-0.884037,-0.207873,0.41962,-0.883577,-0.096,0.464,0.181,0.032,0.107
2545,106.0,0.98,1,0.038817,0.468746,-0.88248,-0.192972,0.4183,-0.887574,-0.087,0.465,0.187,0.039,0.11
2546,106.042,0.98,1,0.027664,0.476547,-0.878713,-0.202138,0.427505,-0.881124,-0.099,0.475,0.196,0.043,0.112
2547,106.083,0.98,1,0.032508,0.470168,-0.881978,-0.217465,0.435471,-0.873541,-0.105,0.476,0.202,0.048,0.113
2548,106.125,0.98,1,0.04239,0.486419,-0.872697,-0.218899,0.433396,-0.874214,-0.101,0.485,0.205,0.05,0.114
2549,106.167,0.98,1,0.045431,0.496109,-0.867071,-0.23234,0.441947,-0.86643,-0.107,0.496,0.212,0.051,0.115
2550,106.208,0.98,1,0.022294,0.49223,-0.87018,-0.223839,0.439809,-0.86975,-0.115,0.492,0.218,0.05,0.118
2551,106.25,0.98,1,0.041336,0.488497,-0.871586,-0.20758,0.430388,-0.878451,-0.095,0.483,0.22,0.044,0.12
2552,106.292,0.98,1,0.036181,0.49353,-0.868976,-0.217084,0.439848,-0.87144,-0.104,0.492,0.231,0.044,0.123
2553,106.333,0.98,1,0.085023,0.475095,-0.875817,-0.163843,0.429196,-0.888226,-0.045,0.474,0.25,0.04,0.129
2554,106.375,0.98,1,0.11053,0.468434,-0.876557,-0.139141,0.413436,-0.899839,-0.016,0.461,0.252,0.026,0.135
2555,106.417,0.98,1,0.127498,0.464722,-0.876229,-0.12279,0.417337,-0.900418,0.003,0.461,0.248,0.011,0.141
2556,106.458,0.98,1,0.141924,0.464529,-0.874111,-0.115519,0.407499,-0.90587,0.015,0.456,0.247,0.0,0.144
2557,106.5,0.98,1,0.168838,0.483752,-0.858765,-0.09317,0.429456,-0.898269,0.043,0.479,0.246,-0.01,0.15
2558,106.542,0.98,1,0.159336,0.480473,-0.862414,-0.085757,0.435604,-0.896044,0.042,0.48,0.251,-0.019,0.154
2559,106.583,0.98,1,0.158688,0.485051,-0.859967,-0.091458,0.429928,-0.898219,0.038,0.48,0.248,-0.027,0.159
2560,106.625,0.98,1,0.164545,0.484952,-0.858921,-0.095273,0.424769,-0.900275,0.039,0.477,0.249,-0.037,0.163
2561,106.667,0.98,1,0.160944,0.480512,-0.862094,-0.095304,0.423451,-0.900892,0.037,0.474,0.253,-0.043,0.165
2562,106.708,0.98,1,0.159848,0.480261,-0.862437,-0.090336,0.426768,-0.899838,0.039,0.475,0.26,-0.048,0.168
2563,106.75,0.98,1,0.149424,0.481003,-0.863892,-0.094126,0.428799,-0.898483,0.031,0.477,0.257,-0.054,0.171
2564,106.792,0.98,1,0.144616,0.480311,-0.865094,-0.096154,0.422876,-0.901072,0.027,0.473,0.26,-0.055,0.173
2565,106.833,0.98,1,0.147745,0.485415,-0.86171,-0.092145,0.430341,-0.897951,0.032,0.48,0.263,-0.057,0.173
2566,106.875,0.98,1,0.146041,0.484106,-0.862736,-0.092157,0.435525,-0.895447,0.031,0.482,0.266,-0.062,0.176
2567,106.917,0.98,1,0.150502,0.482739,-0.862736,-0.091646,0.429967,-0.898181,0.033,0.478,0.267,-0.064,0.178
2568,106.958,0.98,1,0.169499,0.484221,-0.858371,-0.111683,0.424678,-0.898429,0.033,0.477,0.254,-0.072,0.155
2569,107.0,0.98,1,0.169602,0.482637,-0.859242,-0.115164,0.424916,-0.897877,0.031,0.477,0.252,-0.069,0.148
2570,107.042,0.98,1,0.161916,0.485374,-0.859183,-0.125106,0.422372,-0.897748,0.021,0.477,0.255,-0.069,0.147
2571,107.083,0.98,1,0.132954,0.489231,-0.861961,-0.129024,0.425848,-0.895548,0.002,0.48,0.256,-0.072,0.145
2572,107.125,0.98,1,0.068655,0.491553,-0.868137,-0.15223,0.421656,-0.893886,-0.047,0.478,0.247,-0.065,0.141
2573,107.167,0.98,1,0.070772,0.482243,-0.873174,-0.16787,0.414194,-0.894574,-0.055,0.469,0.251,-0.063,0.139
2574,107.208,0.98,1,0.03238,0.500336,-0.865226,-0.163601,0.430719,-0.887534,-0.075,0.488,0.254,-0.041,0.144
2575,107.25,0.98,1,0.043571,0.506648,-0.861051,-0.172011,0.427661,-0.887422,-0.073,0.491,0.262,-0.041,0.157
2576,107.292,0.98,1,0.042863,0.506489,-0.86118,-0.166076,0.43597,-0.884505,-0.07,0.495,0.266,-0.037,0.16
2577,107.333,0.98,1,0.020324,0.508884,-0.860595,-0.169739,0.450928,-0.876272,-0.086,0.505,0.267,-0.029,0.155
2578,107.375,0.98,1,0.029206,0.498618,-0.86633,-0.213332,0.421315,-0.881467,-0.105,0.484,0.267,-0.018,0.147
2579,107.417,0.98,1,0.015907,0.487711,-0.87286,-0.216596,0.429654,-0.876632,-0.114,0.483,0.271,-0.006,0.139
2580,107.458,0.98,1,-0.004186,0.491222,-0.871024,-0.220303,0.440932,-0.870084,-0.128,0.492,0.274,0.011,0.13
2581,107.5,0.98,1,-0.06986,0.49193,-0.867827,-0.253317,0.452622,-0.854965,-0.185,0.502,0.275,0.033,0.118
2582,107.542,0.98,1,-0.10922,0.477444,-0.871847,-0.299346,0.430923,-0.851292,-0.233,0.485,0.277,0.062,0.103
2583,107.583,0.98,1,-0.123201,0.482268,-0.867317,-0.286292,0.441503,-0.85036,-0.234,0.493,0.29,0.095,0.088
2584,107.625,0.98,1,-0.126498,0.483203,-0.866321,-0.286842,0.452208,-0.844529,-0.237,0.5,0.297,0.124,0.075
2585,107.667,0.98,1,-0.139626,0.4797,-0.866252,-0.306412,0.46249,-0.831995,-0.257,0.507,0.303,0.146,0.066
2586,107.708,0.98,1,-0.190977,0.43802,-0.878446,-0.344321,0.442133,-0.828228,-0.304,0.476,0.301,0.161,0.06
2587,107.75,0.98,1,-0.181534,0.420262,-0.889059,-0.324854,0.441139,-0.83658,-0.285,0.463,0.304,0.177,0.054
2588,107.792,0.98,1,-0.181621,0.419507,-0.889398,-0.331811,0.439192,-0.834872,-0.289,0.462,0.301,0.186,0.053
2589,107.833,0.98,1,-0.172711,0.433691,-0.884355,-0.315893,0.448794,-0.83594,-0.277,0.474,0.306,0.192,0.052
2590,107.875,0.98,1,-0.186166,0.432366,-0.882271,-0.320257,0.448162,-0.834618,-0.287,0.474,0.305,0.193,0.054
2591,107.917,0.98,1,-0.191541,0.427479,-0.883501,-0.329542,0.440841,-0.834902,-0.294,0.468,0.304,0.195,0.057
2592,107.958,0.98,1,-0.188325,0.444328,-0.875846,-0.320532,0.439729,-0.838986,-0.288,0.476,0.307,0.197,0.061
2593,108.0,0.98,1,-0.183697,0.445875,-0.876043,-0.32954,0.432818,-0.83909,-0.291,0.473,0.305,0.2,0.062
2594,108.042,0.98,1,-0.162215,0.458149,-0.873948,-0.336371,0.450111,-0.827197,-0.285,0.49,0.311,0.204,0.063
2595,108.083,0.98,1,-0.167055,0.452086,-0.876191,-0.343322,0.448718,-0.825095,-0.291,0.487,0.311,0.206,0.064
2596,108.125,0.98,1,-0.185903,0.446697,-0.875158,-0.346643,0.448584,-0.823778,-0.304,0.485,0.307,0.206,0.067
2597,108.167,0.98,1,-0.196056,0.44913,-0.87169,-0.35478,0.447816,-0.820726,-0.315,0.487,0.304,0.209,0.069
2598,108.208,0.98,1,-0.166688,0.466221,-0.868823,-0.347414,0.454126,-0.82041,-0.295,0.499,0.311,0.219,0.068
2599,108.25,0.98,1,-0.171745,0.460398,-0.870941,-0.365814,0.44298,-0.818504,-0.308,0.491,0.315,0.227,0.069
2600,108.292,0.98,1,-0.123179,0.467735,-0.875243,-0.381365,0.423481,-0.82172,-0.289,0.484,0.288,0.232,0.095
2601,108.333,0.98,1,-0.153511,0.464061,-0.8724,-0.392878,0.433782,-0.810851,-0.314,0.49,0.294,0.218,0.099
2602,108.375,0.98,1,-0.174287,0.466297,-0.867289,-0.384348,0.434471,-0.814562,-0.321,0.492,0.307,0.235,0.085
2603,108.417,0.98,1,-0.121449,0.46583,-0.8765,-0.380781,0.407961,-0.829803,-0.286,0.473,0.298,0.257,0.105
2604,108.458,0.98,1,-0.205853,0.371155,-0.905466,-0.364602,0.385859,-0.847454,-0.315,0.408,0.295,0.257,0.119
2617,109.0,0.98,1,-0.191329,0.428615,-0.882996,-0.318348,0.405141,-0.857039,-0.285,0.447,0.243,0.251,0.178
2618,109.042,0.98,1,-0.19401,0.424919,-0.884197,-0.307839,0.390646,-0.867543,-0.279,0.436,0.228,0.221,0.189
