frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
21912,730.367,0.98,1,0.596192,0.46491,-0.654534,0.485439,0.488198,-0.725267,0.665,0.604,1.178,-0.692,0.901
21913,730.4,0.82,1,0.593512,0.475438,-0.649386,0.485718,0.496571,-0.719372,0.668,0.617,1.163,-0.694,0.913
21914,730.433,0.98,1,0.594428,0.473184,-0.650194,0.493002,0.484473,-0.722658,0.67,0.609,1.16,-0.697,0.926
21915,730.467,0.82,1,0.59451,0.478856,-0.645953,0.491026,0.498061,-0.714723,0.673,0.623,1.15,-0.698,0.935
21916,730.5,0.98,1,0.595752,0.480594,-0.643513,0.495971,0.496535,-0.712367,0.678,0.624,1.155,-0.708,0.958
21917,730.533,0.77,1,0.599847,0.480962,-0.639421,0.499537,0.508425,-0.701403,0.687,0.636,1.138,-0.703,0.953
21919,730.6,0.77,1,0.570932,0.478625,-0.667049,0.459099,0.49436,-0.73813,0.633,0.606,1.093,-0.652,0.913
21920,730.633,0.77,1,0.572952,0.48587,-0.660043,0.459029,0.499164,-0.734934,0.637,0.615,1.077,-0.663,0.919
22728,757.567,0.77,1,0.574777,0.483685,-0.660061,0.495303,0.481817,-0.72286,0.659,0.609,1.155,-0.656,0.969
23733,791.067,0.88,1,0.609577,0.474606,-0.634953,0.482976,0.50995,-0.711818,0.682,0.631,0.986,-0.718,0.742
23734,791.1,0.88,1,0.609861,0.467325,-0.64006,0.489872,0.49847,-0.715229,0.682,0.619,0.999,-0.728,0.774
23736,791.167,0.82,1,0.607335,0.470926,-0.639823,0.491056,0.499894,-0.713421,0.682,0.622,0.988,-0.739,0.785
23738,791.233,0.82,1,0.604903,0.464298,-0.646931,0.494873,0.492251,-0.716093,0.679,0.612,0.989,-0.73,0.78
23740,791.3,0.82,1,0.603256,0.461585,-0.6504,0.494602,0.483645,-0.722119,0.675,0.603,0.998,-0.734,0.803
24757,825.2,0.98,1,0.572258,0.485994,-0.660553,0.523394,0.459271,-0.717725,0.672,0.601,1.014,-0.734,1.084
24762,825.367,0.77,1,0.577456,0.490543,-0.65262,0.518216,0.455937,-0.723583,0.672,0.602,1.036,-0.698,1.019
24763,825.4,0.82,1,0.563405,0.49777,-0.659394,0.498837,0.465929,-0.730802,0.652,0.606,1.023,-0.669,0.989
24764,825.433,0.88,1,0.55862,0.502338,-0.66,0.491892,0.473158,-0.730865,0.647,0.612,1.028,-0.66,0.975
24765,825.467,0.88,1,0.561645,0.497386,-0.661182,0.494943,0.472525,-0.729213,0.65,0.609,1.044,-0.656,0.961
24766,825.5,0.88,1,0.562715,0.492053,-0.664256,0.493798,0.473875,-0.729113,0.649,0.606,1.045,-0.657,0.949
24768,825.567,0.88,1,0.571423,0.484116,-0.662652,0.500138,0.471055,-0.726615,0.657,0.602,1.053,-0.662,0.937
24769,825.6,0.88,1,0.572173,0.483146,-0.662713,0.497091,0.472434,-0.727809,0.656,0.602,1.047,-0.665,0.931
24770,825.633,0.88,1,0.573123,0.485317,-0.660301,0.495364,0.477764,-0.725504,0.657,0.607,1.047,-0.668,0.93
24771,825.667,0.88,1,0.573668,0.4906,-0.655909,0.491927,0.485746,-0.722536,0.658,0.616,1.046,-0.672,0.935
24772,825.7,0.82,1,0.573778,0.494389,-0.652961,0.490709,0.497716,-0.715181,0.661,0.627,1.041,-0.673,0.94
24773,825.733,0.82,1,0.568019,0.497197,-0.655857,0.486383,0.506171,-0.712196,0.657,0.633,1.044,-0.667,0.949
24774,825.767,0.88,1,0.566939,0.49212,-0.660604,0.484555,0.503498,-0.715329,0.653,0.626,1.036,-0.667,0.954
24775,825.8,0.82,1,0.570604,0.48335,-0.663915,0.481463,0.490664,-0.726252,0.648,0.611,0.996,-0.677,0.946
26582,886.033,0.77,1,0.588854,0.503714,-0.632078,0.523443,0.456772,-0.719282,0.689,0.618,0.916,-0.715,1.118
27940,931.3,0.98,1,0.614762,0.476803,-0.628273,0.504086,0.496996,-0.706323,0.698,0.63,1.283,-0.706,0.964
