frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
74,3.042,0.98,1,0.588375,0.318289,-0.743308,0.458572,0.360117,-0.812421,0.592,0.411,0.207,-0.606,0.227
120,4.958,0.98,1,-0.160192,0.405191,-0.900088,-0.369667,0.374688,-0.850267,-0.294,0.419,0.151,0.201,-0.026
121,5.0,0.98,1,-0.145419,0.428461,-0.891782,-0.395974,0.389947,-0.831352,-0.304,0.443,0.182,0.212,-0.043
122,5.042,0.93,1,-0.159589,0.412216,-0.897,-0.392531,0.420464,-0.818003,-0.311,0.452,0.21,0.232,-0.053
123,5.083,0.88,1,-0.194837,0.411351,-0.890409,-0.395681,0.44535,-0.803181,-0.335,0.468,0.24,0.277,-0.062
124,5.125,0.88,1,-0.216965,0.425831,-0.878404,-0.424874,0.45597,-0.782032,-0.369,0.488,0.24,0.312,-0.065
125,5.167,0.88,1,-0.220076,0.418713,-0.881048,-0.405796,0.479881,-0.777845,-0.361,0.496,0.257,0.326,-0.081
126,5.208,0.88,1,-0.184945,0.454911,-0.871121,-0.483543,0.537872,-0.690565,-0.404,0.566,0.29,0.344,-0.102
127,5.25,0.98,1,-0.191908,0.458538,-0.867706,-0.497121,0.450382,-0.741638,-0.405,0.514,0.291,0.392,-0.117
128,5.292,0.93,1,-0.240774,0.449728,-0.860101,-0.487345,0.409751,-0.771102,-0.42,0.485,0.314,0.447,-0.127
129,5.333,0.93,1,-0.259859,0.421273,-0.868909,-0.539256,0.36654,-0.758189,-0.457,0.451,0.318,0.475,-0.138
130,5.375,0.88,1,-0.285789,0.426254,-0.858273,-0.660679,0.412093,-0.627441,-0.567,0.514,0.308,0.498,-0.145
1319,54.917,0.98,1,0.818643,0.239017,-0.522201,0.801664,0.337569,-0.493338,1.011,0.516,0.005,-1.294,-0.928
