frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
4483,186.745,0.93,1,-0.007204,0.439527,-0.8982,-0.284536,0.320324,-0.903566,-0.161,0.399,0.129,0.05,0.01
4484,186.786,0.98,1,-0.064549,0.441206,-0.895081,-0.304394,0.310585,-0.90049,-0.203,0.397,0.154,0.056,0.03
4485,186.828,0.98,1,-0.077414,0.411959,-0.907908,-0.341844,0.291146,-0.893519,-0.229,0.372,0.181,0.077,0.04
5645,235.16,0.98,1,-0.114284,0.385909,-0.915431,-0.394948,0.370259,-0.840788,-0.282,0.407,0.099,0.293,0.204
5647,235.243,0.93,1,0.030569,0.410488,-0.911354,-0.268646,0.364601,-0.891569,-0.131,0.406,0.146,0.112,0.168
6190,257.868,0.98,1,-0.070104,0.422963,-0.903431,-0.347066,0.373174,-0.860399,-0.232,0.424,0.145,0.261,0.076
6191,257.909,0.98,1,-0.029269,0.403428,-0.914543,-0.327117,0.367921,-0.870419,-0.197,0.408,0.139,0.234,0.078
6196,258.118,0.98,1,-0.035821,0.389813,-0.920197,-0.32035,0.372269,-0.871087,-0.196,0.402,0.116,0.235,0.064
6197,258.159,0.98,1,-0.020834,0.396048,-0.917993,-0.319514,0.372317,-0.871373,-0.188,0.406,0.115,0.236,0.066
6218,259.034,0.98,1,0.228609,0.410416,-0.882778,0.043031,0.3282,-0.943628,0.148,0.384,0.218,-0.027,0.094
6279,261.576,0.93,1,0.266233,0.411543,-0.871638,-0.058361,0.348545,-0.935473,0.115,0.398,0.062,-0.263,0.019
6280,261.618,0.98,1,0.253842,0.413592,-0.87436,0.01286,0.330029,-0.943883,0.146,0.388,0.062,-0.254,0.019
6478,269.867,0.98,1,-0.306793,0.370896,-0.876535,-0.536633,0.329927,-0.776642,-0.472,0.401,0.072,0.448,0.163
6481,269.992,0.98,1,-0.314894,0.374569,-0.872089,-0.54727,0.321811,-0.772614,-0.483,0.401,0.074,0.438,0.173
6529,271.992,0.98,1,-0.187351,0.362809,-0.912836,-0.497962,0.375561,-0.781657,-0.384,0.411,0.083,0.375,0.1
6530,272.034,0.98,1,-0.159821,0.375098,-0.913104,-0.439911,0.372678,-0.817062,-0.334,0.408,0.076,0.299,0.12
6575,273.909,0.93,1,-0.048976,0.317929,-0.946849,-0.35539,0.403077,-0.843343,-0.222,0.383,0.011,0.167,0.064
6581,274.159,0.98,1,0.096398,0.406314,-0.908635,-0.12055,0.332072,-0.935519,-0.013,0.381,0.042,-0.13,0.092
6582,274.201,0.98,1,0.079818,0.405282,-0.910701,-0.126338,0.331134,-0.935088,-0.025,0.38,0.049,-0.094,0.088
6604,275.117,0.98,1,0.171519,0.400666,-0.900027,-0.086806,0.360481,-0.928719,0.046,0.394,0.081,-0.106,0.035
6608,275.284,0.98,1,-0.00376,0.400468,-0.916303,-0.278917,0.36975,-0.886279,-0.156,0.404,0.064,0.136,0.046
6609,275.326,0.98,1,-0.004095,0.409806,-0.912163,-0.278871,0.387592,-0.878637,-0.157,0.419,0.089,0.163,0.046
6610,275.367,0.98,1,0.004534,0.429868,-0.90288,-0.290332,0.404594,-0.867186,-0.16,0.441,0.092,0.184,0.049
6611,275.409,0.98,1,0.026473,0.434892,-0.900094,-0.312851,0.396375,-0.86314,-0.161,0.441,0.094,0.211,0.05
6612,275.451,0.98,1,0.031733,0.433275,-0.900703,-0.326129,0.372738,-0.868738,-0.165,0.427,0.104,0.219,0.056
6613,275.492,0.98,1,0.015329,0.434386,-0.900596,-0.329118,0.395665,-0.857397,-0.177,0.441,0.1,0.234,0.06
6614,275.534,0.98,1,-0.01722,0.439338,-0.898157,-0.361807,0.358014,-0.860768,-0.212,0.426,0.12,0.257,0.078
6615,275.576,0.98,1,-0.033646,0.445423,-0.894688,-0.356322,0.367216,-0.859178,-0.219,0.434,0.128,0.254,0.093
6616,275.617,0.98,1,-0.037111,0.43359,-0.900346,-0.36107,0.362104,-0.859366,-0.223,0.425,0.124,0.251,0.104
6617,275.659,0.98,1,-0.040266,0.433749,-0.900133,-0.354318,0.364101,-0.86133,-0.22,0.425,0.117,0.253,0.107
6618,275.701,0.98,1,-0.039792,0.433576,-0.900238,-0.361654,0.346637,-0.865476,-0.224,0.416,0.118,0.251,0.115
6619,275.742,0.98,1,-0.011038,0.424695,-0.905269,-0.362561,0.364939,-0.857537,-0.209,0.421,0.124,0.228,0.119
6620,275.784,0.98,1,-0.013716,0.426116,-0.904565,-0.346582,0.351563,-0.869646,-0.2,0.413,0.1,0.228,0.11
6621,275.826,0.98,1,0.002132,0.417496,-0.908676,-0.354621,0.338361,-0.87164,-0.195,0.402,0.098,0.236,0.097
6622,275.867,0.98,1,-0.03848,0.429267,-0.902358,-0.38329,0.340991,-0.858379,-0.235,0.412,0.116,0.255,0.11
6623,275.909,0.98,1,-0.041692,0.431303,-0.901244,-0.381622,0.344925,-0.85755,-0.236,0.416,0.119,0.246,0.117
6624,275.951,0.93,1,-0.014596,0.424561,-0.905282,-0.395961,0.341311,-0.85248,-0.229,0.411,0.12,0.23,0.122
6625,275.992,0.98,1,-0.017527,0.411869,-0.911075,-0.38023,0.327351,-0.865024,-0.22,0.394,0.088,0.229,0.11
6626,276.034,0.98,1,-0.033678,0.414605,-0.909378,-0.367846,0.303602,-0.878928,-0.221,0.382,0.077,0.25,0.107
6627,276.076,0.98,1,-0.024412,0.436941,-0.899159,-0.363048,0.325231,-0.873167,-0.215,0.406,0.091,0.246,0.121
6628,276.117,0.98,1,-0.024415,0.421914,-0.906307,-0.355361,0.350717,-0.866439,-0.211,0.411,0.08,0.22,0.131
6629,276.159,0.98,1,-0.010502,0.413406,-0.910486,-0.353346,0.324143,-0.877541,-0.201,0.391,0.053,0.228,0.124
6630,276.201,0.98,1,-0.007165,0.408606,-0.912683,-0.349379,0.322545,-0.879716,-0.196,0.387,0.062,0.229,0.122
6631,276.242,0.98,1,0.010675,0.424824,-0.905213,-0.35737,0.333107,-0.87254,-0.193,0.403,0.072,0.221,0.122
6632,276.284,0.98,1,0.013987,0.430327,-0.902565,-0.368266,0.332856,-0.868094,-0.197,0.407,0.082,0.226,0.12
6633,276.326,0.98,1,0.011174,0.430093,-0.902716,-0.368097,0.327441,-0.870222,-0.199,0.404,0.084,0.229,0.123
6634,276.367,0.98,1,-0.009853,0.415383,-0.909593,-0.380121,0.325875,-0.865629,-0.216,0.396,0.092,0.238,0.12
6635,276.409,0.98,1,-0.020174,0.425799,-0.904593,-0.371322,0.332971,-0.866747,-0.218,0.405,0.091,0.243,0.121
6636,276.451,0.98,1,-0.004406,0.435893,-0.899988,-0.381955,0.326409,-0.86462,-0.216,0.408,0.099,0.246,0.122
6637,276.492,0.98,1,0.008404,0.423468,-0.905872,-0.393752,0.315434,-0.863401,-0.214,0.396,0.122,0.253,0.141
6638,276.534,0.98,1,0.002462,0.423307,-0.905983,-0.37841,0.343631,-0.85949,-0.21,0.41,0.128,0.238,0.148
6639,276.576,0.98,1,-0.003233,0.421048,-0.907033,-0.384769,0.322074,-0.864998,-0.216,0.397,0.117,0.246,0.141
6640,276.617,0.98,1,-0.020579,0.429947,-0.90262,-0.38778,0.335652,-0.858466,-0.228,0.41,0.116,0.261,0.135
6641,276.659,0.98,1,-0.033311,0.415846,-0.908825,-0.409499,0.332437,-0.849586,-0.247,0.402,0.127,0.268,0.155
6642,276.701,0.98,1,-0.040051,0.422264,-0.905588,-0.416023,0.340747,-0.843099,-0.255,0.411,0.137,0.272,0.161
6643,276.742,0.98,1,-0.034774,0.420109,-0.906807,-0.436676,0.329649,-0.837046,-0.264,0.406,0.139,0.277,0.165
6644,276.784,0.98,1,-0.043181,0.40675,-0.912518,-0.424044,0.332139,-0.842538,-0.26,0.398,0.146,0.28,0.167
6645,276.826,0.98,1,-0.043205,0.424785,-0.904263,-0.422388,0.336443,-0.841662,-0.261,0.411,0.147,0.276,0.17
6646,276.867,0.98,1,-0.04576,0.426679,-0.903245,-0.420342,0.345831,-0.838876,-0.261,0.417,0.155,0.271,0.174
6647,276.909,0.98,1,-0.053383,0.419648,-0.906116,-0.414344,0.351769,-0.839391,-0.262,0.416,0.162,0.273,0.175
6648,276.951,0.98,1,-0.074019,0.40914,-0.909464,-0.441058,0.339447,-0.830809,-0.288,0.406,0.158,0.268,0.177
6649,276.992,0.98,1,-0.038971,0.42149,-0.905995,-0.422329,0.336203,-0.841787,-0.258,0.409,0.163,0.266,0.175
6650,277.034,0.93,1,-0.055385,0.403316,-0.913383,-0.388882,0.367587,-0.844779,-0.248,0.413,0.162,0.254,0.166
6651,277.076,0.98,1,-0.057041,0.406603,-0.911822,-0.382276,0.343051,-0.85801,-0.243,0.401,0.133,0.255,0.15
6652,277.117,0.98,1,-0.05904,0.428071,-0.901815,-0.396077,0.335309,-0.854805,-0.254,0.41,0.128,0.268,0.159
6653,277.159,0.93,1,-0.036858,0.419617,-0.906953,-0.381358,0.364159,-0.849679,-0.234,0.42,0.126,0.24,0.151
6654,277.201,0.93,1,-0.011701,0.427636,-0.903875,-0.347945,0.347747,-0.870635,-0.2,0.412,0.114,0.238,0.129
6655,277.242,0.93,1,-0.028543,0.403513,-0.914528,-0.343264,0.320258,-0.882952,-0.204,0.383,0.108,0.247,0.111
6660,277.451,0.98,1,0.009843,0.418693,-0.908074,-0.342083,0.326493,-0.881125,-0.184,0.395,0.147,0.265,0.053
6661,277.492,0.98,1,0.004306,0.423199,-0.906027,-0.333635,0.376366,-0.864313,-0.184,0.424,0.168,0.257,0.041
6662,277.534,0.98,1,0.008439,0.426536,-0.904431,-0.337925,0.384856,-0.85889,-0.185,0.431,0.188,0.252,0.029
6663,277.576,0.93,1,0.023489,0.41606,-0.909034,-0.312524,0.41338,-0.855246,-0.162,0.439,0.202,0.221,0.017
6664,277.617,0.98,1,0.026299,0.402393,-0.915089,-0.287613,0.392361,-0.873689,-0.145,0.418,0.174,0.223,-0.0
6665,277.659,0.98,1,0.010714,0.420735,-0.90712,-0.301987,0.388698,-0.87047,-0.162,0.427,0.194,0.234,0.002
6666,277.701,0.93,1,0.040049,0.389678,-0.92008,-0.287124,0.40246,-0.869244,-0.137,0.417,0.19,0.198,-0.008
6667,277.742,0.98,1,0.047069,0.38686,-0.920936,-0.283124,0.395652,-0.873671,-0.131,0.411,0.185,0.205,-0.042
6668,277.784,0.98,1,0.040393,0.424054,-0.904736,-0.304932,0.420197,-0.854664,-0.149,0.447,0.197,0.227,-0.053
6669,277.826,0.98,1,-0.024311,0.414511,-0.90972,-0.343682,0.411386,-0.844183,-0.207,0.44,0.19,0.226,-0.066
6670,277.867,0.98,1,-0.038156,0.417901,-0.907691,-0.318872,0.420904,-0.849212,-0.2,0.445,0.195,0.227,-0.078
6671,277.909,0.98,1,-0.057147,0.405527,-0.912295,-0.320113,0.42334,-0.847532,-0.211,0.44,0.19,0.233,-0.087
6672,277.951,0.98,1,-0.065047,0.395437,-0.916187,-0.298889,0.42488,-0.854484,-0.203,0.434,0.191,0.25,-0.105
6673,277.992,0.98,1,-0.080686,0.386435,-0.91878,-0.303842,0.426475,-0.851938,-0.214,0.43,0.193,0.264,-0.12
6674,278.034,0.98,1,-0.072323,0.346738,-0.93517,-0.288678,0.427622,-0.856624,-0.199,0.408,0.183,0.28,-0.133
6675,278.076,0.98,1,-0.046682,0.332502,-0.941947,-0.283165,0.421732,-0.861371,-0.181,0.396,0.165,0.288,-0.138
6676,278.117,0.98,1,-0.036767,0.321082,-0.946337,-0.240214,0.427434,-0.871549,-0.151,0.391,0.146,0.265,-0.136
6677,278.159,0.98,1,0.011381,0.310614,-0.950468,-0.240504,0.424052,-0.87312,-0.125,0.383,0.133,0.263,-0.139
6688,278.617,0.98,1,0.074506,0.339852,-0.937523,-0.292253,0.429333,-0.854553,-0.121,0.405,0.068,0.158,-0.095
6689,278.659,0.98,1,-0.015677,0.374378,-0.927144,-0.233186,0.442759,-0.865788,-0.138,0.428,0.085,0.191,-0.092
6690,278.701,0.98,1,0.00084,0.359969,-0.932964,-0.230325,0.444704,-0.865557,-0.127,0.421,0.088,0.197,-0.09
6691,278.742,0.98,1,0.037874,0.341021,-0.939292,-0.230475,0.431066,-0.872389,-0.106,0.403,0.083,0.148,-0.087
6692,278.784,0.98,1,0.006595,0.356262,-0.934363,-0.215821,0.432074,-0.875633,-0.115,0.411,0.093,0.126,-0.077
6693,278.826,0.98,1,-0.020585,0.366323,-0.93026,-0.217688,0.44428,-0.869038,-0.132,0.423,0.089,0.162,-0.085
