frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
2238,74.567,0.98,1,0.875337,0.208597,-0.436202,0.865593,0.220378,-0.449647,1.1,0.451,2.269,-1.147,2.256
2239,74.6,0.98,1,0.875299,0.213352,-0.433973,0.869406,0.227434,-0.438642,1.107,0.468,2.286,-1.131,2.272
2240,74.633,0.98,1,0.87245,0.210186,-0.441195,0.869579,0.221902,-0.441126,1.102,0.455,2.314,-1.114,2.311
2241,74.667,0.98,1,0.87421,0.199492,-0.442673,0.877535,0.208868,-0.431632,1.108,0.437,2.336,-1.1,2.361
2242,74.7,0.98,1,0.872418,0.199997,-0.445969,0.874746,0.20669,-0.438291,1.102,0.431,2.355,-1.083,2.401
2243,74.733,0.98,1,0.867056,0.198017,-0.457168,0.873601,0.206033,-0.440875,1.094,0.423,2.386,-1.048,2.437
2244,74.767,0.98,1,0.860148,0.213525,-0.463199,0.865493,0.21969,-0.450177,1.084,0.443,2.383,-1.023,2.447
2245,74.8,0.98,1,0.853764,0.221878,-0.471018,0.859966,0.228642,-0.456268,1.075,0.452,2.358,-1.011,2.417
2246,74.833,0.98,1,0.848847,0.231076,-0.475461,0.858093,0.235217,-0.456454,1.071,0.464,2.343,-1.003,2.44
2247,74.867,0.98,1,0.851539,0.233608,-0.469371,0.866178,0.232579,-0.442315,1.083,0.473,2.37,-0.99,2.528
2248,74.9,0.98,1,0.852098,0.237733,-0.466274,0.871934,0.235724,-0.429145,1.092,0.486,2.404,-0.965,2.6
2249,74.933,0.98,1,0.85229,0.239652,-0.464938,0.873547,0.234304,-0.426634,1.094,0.489,2.397,-0.971,2.624
2250,74.967,0.98,1,0.850746,0.245314,-0.464814,0.871408,0.236281,-0.429907,1.092,0.494,2.368,-0.983,2.619
2251,75.0,0.98,1,0.848786,0.251262,-0.465221,0.868914,0.239378,-0.433227,1.089,0.5,2.343,-0.99,2.607
2252,75.033,0.98,1,0.847156,0.256544,-0.465309,0.865548,0.241,-0.439029,1.085,0.503,2.312,-1.0,2.591
2253,75.067,0.98,1,0.843259,0.267511,-0.46621,0.86099,0.250001,-0.442941,1.081,0.517,2.269,-1.009,2.562
2254,75.1,0.98,1,0.839614,0.27409,-0.46896,0.857735,0.254407,-0.446731,1.076,0.523,2.255,-1.006,2.567
2255,75.133,0.98,1,0.835433,0.277381,-0.474459,0.855742,0.256878,-0.449131,1.071,0.524,2.258,-0.997,2.592
2256,75.167,0.98,1,0.832074,0.28267,-0.477233,0.852615,0.261809,-0.452221,1.067,0.53,2.262,-0.985,2.606
2257,75.2,0.98,1,0.826266,0.288168,-0.483988,0.848138,0.270146,-0.455723,1.059,0.536,2.277,-0.964,2.62
2258,75.233,0.98,1,0.826621,0.285672,-0.484859,0.847759,0.266973,-0.45829,1.058,0.53,2.289,-0.955,2.628
2259,75.267,0.98,1,0.824603,0.287158,-0.487411,0.84549,0.269565,-0.460957,1.054,0.531,2.293,-0.944,2.631
2260,75.3,0.98,1,0.824374,0.286017,-0.488469,0.84601,0.267796,-0.461035,1.054,0.528,2.291,-0.947,2.641
2261,75.333,0.98,1,0.824479,0.281196,-0.491083,0.847731,0.262012,-0.461196,1.053,0.518,2.294,-0.947,2.66
2262,75.367,0.98,1,0.822815,0.278074,-0.495631,0.847729,0.258856,-0.462979,1.05,0.511,2.278,-0.955,2.656
2263,75.4,0.98,1,0.817586,0.282252,-0.501884,0.842344,0.26293,-0.470452,1.041,0.511,2.267,-0.954,2.654
2264,75.433,0.98,1,0.816033,0.279396,-0.505992,0.841356,0.261833,-0.472826,1.037,0.505,2.274,-0.951,2.65
2265,75.467,0.98,1,0.817482,0.27798,-0.50443,0.841583,0.259674,-0.473612,1.038,0.503,2.271,-0.963,2.643
2266,75.5,0.98,1,0.821746,0.27399,-0.499663,0.844539,0.254242,-0.47129,1.043,0.498,2.274,-0.976,2.644
2267,75.533,0.98,1,0.825131,0.269819,-0.496342,0.846916,0.248833,-0.469909,1.047,0.493,2.28,-0.99,2.649
2268,75.567,0.98,1,0.834147,0.262803,-0.484905,0.852001,0.239902,-0.46534,1.058,0.487,2.296,-1.004,2.659
2269,75.6,0.98,1,0.841019,0.252904,-0.478254,0.854973,0.232172,-0.463808,1.064,0.476,2.308,-1.027,2.625
2270,75.633,0.98,1,0.849653,0.253734,-0.462287,0.856485,0.236841,-0.458629,1.076,0.489,2.312,-1.056,2.557
2271,75.667,0.98,1,0.856377,0.255168,-0.448896,0.851916,0.244092,-0.463312,1.08,0.501,2.273,-1.094,2.436
2272,75.7,0.98,1,0.867113,0.248546,-0.431671,0.85805,0.24678,-0.450388,1.098,0.512,2.347,-1.086,2.429
2273,75.733,0.98,1,0.878308,0.22721,-0.420655,0.867367,0.220853,-0.445981,1.11,0.477,2.332,-1.15,2.431
2274,75.767,0.98,1,0.882744,0.215155,-0.417697,0.865027,0.206722,-0.457159,1.107,0.449,2.193,-1.219,2.266
2275,75.8,0.98,1,0.881804,0.200664,-0.426798,0.863113,0.185342,-0.46977,1.096,0.407,2.085,-1.253,2.167
2276,75.833,0.98,1,0.876245,0.20615,-0.435543,0.855109,0.192712,-0.4813,1.084,0.41,1.981,-1.265,2.049
2277,75.867,0.98,1,0.879366,0.19973,-0.432231,0.859001,0.186753,-0.476697,1.089,0.402,2.017,-1.266,2.078
2278,75.9,0.98,1,0.878027,0.201042,-0.434339,0.859135,0.189836,-0.475236,1.088,0.406,2.024,-1.267,2.085
2279,75.933,0.98,1,0.877232,0.206142,-0.433555,0.859763,0.197594,-0.470919,1.091,0.42,2.037,-1.256,2.087
2280,75.967,0.98,1,0.871264,0.215722,-0.440865,0.850522,0.208997,-0.482631,1.078,0.431,2.003,-1.249,2.046
2281,76.0,0.98,1,0.871778,0.225501,-0.434916,0.849659,0.220711,-0.478922,1.083,0.454,2.045,-1.232,2.089
2282,76.033,0.98,1,0.870594,0.22737,-0.436314,0.849861,0.224945,-0.476588,1.083,0.46,2.077,-1.217,2.111
2283,76.067,0.98,1,0.872539,0.227244,-0.432477,0.852614,0.224828,-0.471702,1.088,0.464,2.088,-1.212,2.123
2284,76.1,0.98,1,0.87256,0.229334,-0.43133,0.855142,0.223131,-0.467915,1.091,0.466,1.993,-1.232,2.047
2285,76.133,0.98,1,0.862372,0.243709,-0.443756,0.846856,0.232977,-0.478076,1.076,0.477,1.834,-1.24,1.911
2286,76.167,0.98,1,0.858165,0.254919,-0.445611,0.844936,0.243712,-0.476117,1.075,0.496,1.811,-1.232,1.903
2287,76.2,0.98,1,0.856345,0.258197,-0.447222,0.844991,0.244764,-0.475479,1.074,0.499,1.797,-1.226,1.898
2288,76.233,0.98,1,0.853619,0.263322,-0.449439,0.84593,0.249943,-0.471096,1.074,0.509,1.866,-1.214,1.983
2289,76.267,0.98,1,0.855564,0.257614,-0.449049,0.851826,0.242166,-0.464486,1.08,0.501,1.899,-1.212,2.03
2290,76.3,0.98,1,0.859076,0.250381,-0.446428,0.859556,0.232775,-0.454949,1.088,0.492,1.929,-1.212,2.083
2291,76.333,0.98,1,0.860629,0.256448,-0.439945,0.863311,0.238582,-0.444717,1.097,0.51,2.007,-1.191,2.177
2292,76.367,0.98,1,0.858003,0.259695,-0.443159,0.861373,0.240211,-0.447588,1.093,0.511,1.997,-1.19,2.189
2293,76.4,0.98,1,0.859361,0.260396,-0.440105,0.863967,0.240105,-0.442618,1.097,0.516,2.007,-1.185,2.205
2294,76.433,0.98,1,0.863253,0.259396,-0.433023,0.867498,0.239432,-0.436027,1.105,0.521,2.027,-1.185,2.221
2295,76.467,0.98,1,0.86181,0.257717,-0.436882,0.864102,0.237202,-0.443917,1.099,0.512,2.018,-1.191,2.209
2296,76.5,0.98,1,0.862701,0.256112,-0.436067,0.865021,0.235817,-0.442865,1.1,0.51,2.02,-1.192,2.212
2297,76.533,0.98,1,0.865725,0.249684,-0.433796,0.867879,0.224943,-0.44293,1.103,0.496,2.004,-1.203,2.21
2298,76.567,0.98,1,0.868379,0.249625,-0.428492,0.870778,0.226894,-0.436193,1.109,0.504,2.03,-1.198,2.229
2299,76.6,0.98,1,0.867924,0.24942,-0.429531,0.87201,0.225259,-0.434577,1.11,0.502,2.043,-1.199,2.262
2300,76.633,0.98,1,0.870905,0.246462,-0.425184,0.875685,0.223172,-0.428218,1.116,0.503,2.093,-1.186,2.313
2301,76.667,0.98,1,0.871622,0.244018,-0.425123,0.877853,0.219711,-0.425559,1.118,0.499,2.099,-1.187,2.328
2302,76.7,0.98,1,0.871215,0.244177,-0.425867,0.877989,0.218915,-0.425691,1.118,0.498,2.123,-1.182,2.366
2303,76.733,0.98,1,0.871751,0.244865,-0.424371,0.878338,0.217823,-0.42553,1.119,0.499,2.103,-1.188,2.359
2304,76.767,0.98,1,0.869694,0.249104,-0.426121,0.876621,0.222726,-0.426531,1.117,0.505,2.093,-1.187,2.349
2305,76.8,0.98,1,0.869951,0.248907,-0.425711,0.876757,0.221527,-0.426876,1.117,0.504,2.093,-1.187,2.359
2306,76.833,0.98,1,0.867635,0.250098,-0.429721,0.875452,0.223388,-0.42858,1.113,0.504,2.114,-1.177,2.38
2307,76.867,0.98,1,0.86678,0.251636,-0.430549,0.875129,0.223714,-0.429071,1.112,0.505,2.116,-1.172,2.393
2308,76.9,0.98,1,0.865738,0.252414,-0.432187,0.874703,0.221971,-0.43084,1.11,0.503,2.144,-1.158,2.449
2309,76.933,0.98,1,0.866655,0.246378,-0.433828,0.878657,0.215085,-0.426263,1.113,0.492,2.205,-1.134,2.533
2310,76.967,0.98,1,0.866478,0.247174,-0.43373,0.880395,0.217236,-0.421561,1.115,0.497,2.246,-1.104,2.581
2311,77.0,0.98,1,0.860852,0.252843,-0.441593,0.876177,0.221611,-0.428021,1.107,0.499,2.237,-1.097,2.608
2312,77.033,0.98,1,0.857234,0.258673,-0.445239,0.870605,0.227378,-0.436288,1.099,0.504,2.232,-1.091,2.603
2313,77.067,0.98,1,0.8552,0.266306,-0.444651,0.864021,0.235264,-0.445105,1.093,0.513,2.226,-1.086,2.576
2314,77.1,0.98,1,0.855796,0.26556,-0.443949,0.863336,0.235747,-0.446178,1.093,0.513,2.227,-1.092,2.564
2315,77.133,0.98,1,0.855476,0.26702,-0.443691,0.862756,0.237795,-0.446212,1.093,0.516,2.222,-1.094,2.552
2316,77.167,0.98,1,0.856362,0.26647,-0.442309,0.864086,0.235379,-0.444918,1.095,0.515,2.218,-1.102,2.552
2317,77.2,0.98,1,0.855916,0.260688,-0.446598,0.867758,0.226235,-0.442509,1.095,0.501,2.176,-1.132,2.548
2318,77.233,0.98,1,0.85493,0.259939,-0.448918,0.868373,0.223026,-0.442931,1.093,0.496,2.123,-1.159,2.526
2319,77.267,0.98,1,0.854972,0.260028,-0.448786,0.867659,0.221261,-0.44521,1.092,0.494,2.1,-1.167,2.514
2320,77.3,0.98,1,0.855738,0.257807,-0.448606,0.868367,0.21751,-0.445678,1.092,0.489,2.07,-1.183,2.491
2321,77.333,0.98,1,0.857845,0.258052,-0.444423,0.869289,0.218209,-0.443532,1.096,0.492,2.07,-1.182,2.477
2322,77.367,0.98,1,0.857448,0.257921,-0.445264,0.869291,0.220809,-0.44224,1.096,0.495,2.067,-1.189,2.459
2323,77.4,0.98,1,0.859878,0.256281,-0.441509,0.872225,0.220612,-0.436524,1.102,0.498,2.072,-1.192,2.448
2324,77.433,0.98,1,0.861238,0.250436,-0.442212,0.873321,0.214639,-0.437312,1.102,0.486,2.061,-1.203,2.428
2325,77.467,0.98,1,0.867425,0.239871,-0.43593,0.877505,0.201458,-0.4352,1.108,0.469,2.061,-1.219,2.432
2326,77.5,0.98,1,0.87045,0.232786,-0.433736,0.880444,0.192312,-0.433398,1.111,0.456,2.025,-1.242,2.412
2327,77.533,0.98,1,0.874992,0.219955,-0.431287,0.884019,0.17456,-0.433635,1.114,0.428,2.006,-1.264,2.42
2328,77.567,0.98,1,0.877911,0.216397,-0.427134,0.886685,0.170007,-0.429985,1.119,0.424,2.033,-1.264,2.452
2329,77.6,0.98,1,0.878471,0.218177,-0.425075,0.886809,0.172456,-0.428753,1.12,0.429,2.041,-1.257,2.451
