frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
1,0.0,0.03,1,0.78396,0.347306,-0.514573,0.759473,0.300967,-0.576732,0.955,0.536,1.118,-1.121,1.344
2,0.033,0.98,1,0.735154,0.413573,-0.537128,0.710876,0.371857,-0.596974,0.906,0.606,1.14,-1.02,1.324
4,0.1,0.98,1,0.653737,0.516609,-0.552941,0.635852,0.488819,-0.597284,0.842,0.718,1.364,-0.808,1.372
5,0.133,0.98,1,0.645777,0.538521,-0.541264,0.631673,0.512499,-0.581666,0.85,0.752,1.435,-0.794,1.445
6,0.167,0.93,1,0.645543,0.548076,-0.53187,0.629368,0.531407,-0.567012,0.859,0.776,1.523,-0.787,1.523
7,0.2,0.93,1,0.651356,0.541576,-0.531442,0.634328,0.531462,-0.561406,0.866,0.776,1.6,-0.787,1.59
8,0.233,0.93,1,0.655684,0.531481,-0.53629,0.641418,0.525804,-0.558671,0.87,0.768,1.665,-0.789,1.655
9,0.267,0.98,1,0.663875,0.521255,-0.536249,0.651536,0.515778,-0.556304,0.878,0.759,1.709,-0.798,1.709
10,0.3,0.98,1,0.671689,0.511345,-0.536059,0.660148,0.507261,-0.553977,0.885,0.752,1.743,-0.809,1.753
11,0.333,0.98,1,0.683469,0.50228,-0.529702,0.67339,0.50127,-0.543392,0.902,0.752,1.778,-0.823,1.812
12,0.367,0.93,1,0.692361,0.490477,-0.529215,0.684212,0.491089,-0.539152,0.911,0.743,1.802,-0.839,1.856
13,0.4,0.98,1,0.701061,0.473714,-0.533018,0.696111,0.472492,-0.540537,0.916,0.722,1.804,-0.859,1.896
14,0.433,0.98,1,0.704677,0.467001,-0.534173,0.70233,0.462778,-0.540896,0.918,0.713,1.8,-0.878,1.928
18,0.567,0.98,1,0.734003,0.473341,-0.487019,0.740839,0.446843,-0.501486,0.98,0.75,1.781,-0.884,2.024
19,0.6,0.98,1,0.73262,0.477609,-0.484931,0.737071,0.45511,-0.499602,0.981,0.758,1.777,-0.884,2.015
20,0.633,0.98,1,0.735761,0.481046,-0.476708,0.735879,0.455283,-0.501198,0.984,0.764,1.789,-0.891,2.022
21,0.667,0.98,1,0.732125,0.484549,-0.478755,0.730844,0.460415,-0.50387,0.979,0.766,1.792,-0.904,2.022
32,1.033,0.98,1,0.751482,0.446166,-0.486015,0.753718,0.420568,-0.505006,0.989,0.719,1.856,-0.928,2.077
33,1.067,0.98,1,0.739891,0.464226,-0.486883,0.739128,0.441272,-0.508889,0.978,0.738,1.831,-0.925,2.054
