frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
2317,96.499,0.98,1,-0.357225,0.296059,-0.885855,-0.567877,0.388626,-0.725594,-0.521,0.402,0.117,0.449,-0.13
2318,96.541,0.98,1,-0.354329,0.302217,-0.884938,-0.549219,0.393073,-0.737463,-0.508,0.405,0.12,0.453,-0.132
2319,96.582,0.98,1,-0.337874,0.310167,-0.888615,-0.530223,0.404103,-0.745362,-0.488,0.412,0.12,0.458,-0.134
2320,96.624,0.98,1,-0.322619,0.333296,-0.885907,-0.493488,0.393397,-0.775699,-0.457,0.412,0.123,0.472,-0.135
2321,96.666,0.98,1,-0.323213,0.327349,-0.887906,-0.49556,0.393882,-0.77413,-0.458,0.409,0.126,0.476,-0.13
2322,96.707,0.98,1,-0.322267,0.337645,-0.884386,-0.511347,0.388179,-0.766708,-0.468,0.414,0.122,0.503,-0.124
2323,96.749,0.98,1,-0.332086,0.331579,-0.883048,-0.512744,0.379922,-0.769905,-0.472,0.406,0.114,0.502,-0.121
2324,96.791,0.98,1,-0.349052,0.32776,-0.877916,-0.528973,0.370498,-0.763491,-0.491,0.402,0.112,0.5,-0.114
4306,179.373,0.98,1,-0.173776,0.334829,-0.926116,-0.374736,0.4107,-0.831203,-0.303,0.401,0.163,0.381,-0.028
4307,179.415,0.98,1,-0.139379,0.33393,-0.932236,-0.341727,0.413496,-0.843945,-0.265,0.398,0.176,0.38,-0.029
4325,180.165,0.98,1,0.240895,0.395858,-0.886153,-0.04367,0.379287,-0.924248,0.109,0.405,0.102,-0.135,0.048
4326,180.206,0.98,1,0.266551,0.394539,-0.879369,-0.045458,0.392314,-0.918707,0.122,0.413,0.119,-0.146,0.039
4328,180.29,0.98,1,0.278629,0.411593,-0.867731,-0.034,0.357292,-0.933374,0.135,0.403,0.196,-0.184,0.054
4329,180.331,0.98,1,0.300063,0.442745,-0.844949,-0.068938,0.350617,-0.933978,0.129,0.42,0.198,-0.184,0.062
4330,180.373,0.93,1,0.299074,0.431711,-0.850988,-0.069212,0.365142,-0.928376,0.128,0.421,0.214,-0.185,0.064
4331,180.415,0.98,1,0.327539,0.442114,-0.835017,-0.082442,0.36706,-0.926537,0.138,0.431,0.21,-0.199,0.054
4332,180.456,0.98,1,0.309947,0.435465,-0.845164,-0.093333,0.365441,-0.926144,0.122,0.425,0.194,-0.175,0.058
4336,180.623,0.98,1,0.308205,0.438047,-0.844467,-0.131285,0.38831,-0.912129,0.1,0.44,0.216,-0.189,0.072
4337,180.665,0.98,1,0.24833,0.419776,-0.872995,-0.126657,0.388778,-0.912584,0.068,0.425,0.231,-0.181,0.078
4338,180.706,0.98,1,0.216032,0.408968,-0.886609,-0.112088,0.380683,-0.917887,0.058,0.412,0.21,-0.193,0.073
4339,180.748,0.98,1,0.206124,0.397703,-0.894061,-0.111899,0.376998,-0.91943,0.052,0.404,0.198,-0.181,0.067
4344,180.956,0.98,1,0.210608,0.388392,-0.897104,-0.100746,0.381569,-0.918834,0.06,0.401,0.19,-0.19,0.05
4347,181.081,0.98,1,0.227123,0.409343,-0.883659,-0.119524,0.388631,-0.913608,0.06,0.418,0.225,-0.214,0.053
4348,181.123,0.98,1,0.240513,0.408762,-0.880379,-0.11828,0.391107,-0.912713,0.068,0.42,0.233,-0.207,0.048
4350,181.206,0.88,1,0.199599,0.424542,-0.883133,-0.146457,0.412027,-0.899324,0.03,0.439,0.184,-0.206,0.022
4351,181.248,0.88,1,0.137058,0.41627,-0.898852,-0.188514,0.436008,-0.879977,-0.029,0.447,0.155,-0.181,0.006
4352,181.29,0.88,1,0.130897,0.375646,-0.917473,-0.191391,0.397745,-0.897312,-0.033,0.403,0.12,-0.169,-0.014
