frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
141,4.667,0.98,1,-0.270528,0.364472,-0.891052,-0.463535,0.361275,-0.809083,-0.408,0.403,0.18,0.433,-0.084
142,4.7,0.98,1,-0.280694,0.377073,-0.882625,-0.482636,0.371447,-0.793152,-0.427,0.42,0.2,0.443,-0.086
143,4.733,0.98,1,-0.285094,0.382493,-0.878875,-0.474549,0.36689,-0.800122,-0.425,0.42,0.218,0.451,-0.085
144,4.767,0.98,1,-0.279202,0.381647,-0.881131,-0.465283,0.374592,-0.801993,-0.416,0.422,0.232,0.458,-0.076
145,4.8,0.98,1,-0.229633,0.405162,-0.884937,-0.463927,0.375502,-0.802353,-0.39,0.433,0.244,0.465,-0.059
146,4.833,0.98,1,-0.263796,0.412084,-0.872123,-0.456541,0.37191,-0.808241,-0.405,0.437,0.258,0.465,-0.041
147,4.867,0.98,1,-0.301514,0.428341,-0.851829,-0.48975,0.349621,-0.798693,-0.447,0.44,0.268,0.48,-0.034
148,4.9,0.93,1,-0.449411,0.41641,-0.790337,-0.539838,0.408272,-0.736131,-0.575,0.495,0.334,0.534,-0.079
155,5.133,0.88,1,0.112418,0.442921,-0.889485,-0.069742,0.402409,-0.9128,0.024,0.439,0.296,-0.059,-0.084
1476,49.167,0.98,1,0.378468,0.390526,-0.839197,0.061618,0.38417,-0.921204,0.245,0.415,0.24,-0.263,0.011
1477,49.2,0.98,1,0.314421,0.413854,-0.854321,0.062035,0.411264,-0.909403,0.21,0.438,0.286,-0.264,0.031
1478,49.233,0.98,1,0.287022,0.434036,-0.85395,0.035605,0.432352,-0.901002,0.182,0.459,0.307,-0.272,0.044
1479,49.267,0.93,1,0.33013,0.454114,-0.827523,0.033469,0.434775,-0.899917,0.207,0.475,0.322,-0.268,0.054
1480,49.3,0.93,1,0.198133,0.412814,-0.889004,0.041027,0.427961,-0.902865,0.133,0.439,0.316,-0.254,0.054
1481,49.333,0.98,1,0.293276,0.465428,-0.835085,0.052325,0.444481,-0.894259,0.197,0.484,0.325,-0.258,0.063
1482,49.367,0.98,1,0.236548,0.475693,-0.847208,0.022647,0.452776,-0.891337,0.148,0.491,0.375,-0.265,0.09
1483,49.4,0.98,1,0.254815,0.491608,-0.832701,0.042671,0.463708,-0.88496,0.171,0.508,0.421,-0.281,0.118
1484,49.433,0.93,1,0.281231,0.51903,-0.807166,0.040968,0.467631,-0.882974,0.188,0.528,0.428,-0.285,0.136
1485,49.467,0.98,1,0.31574,0.529859,-0.78712,0.034211,0.459677,-0.887427,0.206,0.534,0.429,-0.297,0.154
1486,49.5,0.88,1,0.334875,0.542908,-0.770136,0.047309,0.440821,-0.896348,0.225,0.533,0.409,-0.313,0.169
1487,49.533,0.88,1,0.352781,0.54447,-0.760985,0.056595,0.431089,-0.900533,0.242,0.531,0.404,-0.328,0.18
1488,49.567,0.88,1,0.354256,0.603418,-0.714416,0.046522,0.441284,-0.896161,0.244,0.575,0.396,-0.328,0.191
1489,49.6,0.88,1,0.38502,0.59945,-0.701726,0.062391,0.43071,-0.900331,0.272,0.571,0.389,-0.339,0.204
1490,49.633,0.88,1,0.314526,0.503797,-0.804526,0.092021,0.425086,-0.900463,0.234,0.499,0.395,-0.345,0.214
1491,49.667,0.88,1,0.199767,0.300776,-0.932538,0.099617,0.422287,-0.900972,0.162,0.376,0.399,-0.358,0.223
1492,49.7,0.88,1,0.24511,0.205691,-0.947424,0.102991,0.402339,-0.909679,0.185,0.316,0.397,-0.359,0.228
1499,49.933,0.88,1,0.238859,0.201114,-0.95,0.129276,0.409619,-0.90305,0.196,0.318,0.41,-0.376,0.23
1500,49.967,0.98,1,0.359807,0.300234,-0.883402,0.121901,0.420126,-0.899241,0.264,0.384,0.412,-0.373,0.227
1501,50.0,0.88,1,0.456731,0.550413,-0.698887,0.126081,0.417716,-0.899787,0.35,0.545,0.428,-0.369,0.221
1502,50.033,0.88,1,0.379667,0.521823,-0.763907,0.116088,0.41991,-0.900111,0.29,0.515,0.424,-0.37,0.219
1503,50.067,0.88,1,0.362311,0.504636,-0.783628,0.118889,0.415282,-0.90189,0.278,0.5,0.416,-0.371,0.211
1504,50.1,0.88,1,0.32665,0.518934,-0.789941,0.100238,0.421328,-0.901352,0.247,0.507,0.394,-0.364,0.203
1505,50.133,0.88,1,0.343279,0.520298,-0.781952,0.086585,0.418952,-0.903871,0.25,0.508,0.38,-0.354,0.193
1506,50.167,0.88,1,0.357236,0.54632,-0.757573,0.082,0.41017,-0.908315,0.258,0.521,0.369,-0.337,0.192
