frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
11404,380.1,0.93,1,0.283243,0.555754,-0.781608,0.023147,0.563834,-0.825564,0.188,0.608,0.344,-0.118,-0.092
23271,775.667,0.98,1,0.18186,0.622848,-0.760913,0.013329,0.566497,-0.823956,0.123,0.644,0.478,0.046,0.159
23277,775.867,0.98,1,0.24422,0.608632,-0.754933,0.018898,0.521352,-0.853133,0.162,0.613,0.49,-0.038,0.167
23432,781.033,0.98,1,0.384703,0.503868,-0.773383,0.106547,0.5821,-0.806106,0.302,0.602,0.363,-0.266,-0.187
23442,781.367,0.98,1,0.383524,0.52217,-0.76174,0.129859,0.583548,-0.801628,0.317,0.616,0.391,-0.209,-0.149
24340,811.3,0.88,1,0.228337,0.628677,-0.743389,-0.021153,0.681777,-0.731255,0.14,0.727,0.556,0.122,-0.104
24341,811.333,0.88,1,0.219501,0.634934,-0.740728,-0.000499,0.675035,-0.737785,0.147,0.725,0.559,0.101,-0.094
24342,811.367,0.88,1,0.227848,0.637871,-0.735667,-0.006311,0.673975,-0.738727,0.149,0.727,0.566,0.079,-0.083
24343,811.4,0.88,1,0.255768,0.624647,-0.737834,0.004338,0.672833,-0.739781,0.174,0.721,0.568,0.057,-0.072
24344,811.433,0.88,1,0.25796,0.613414,-0.746445,0.011469,0.663898,-0.747735,0.178,0.707,0.574,0.036,-0.06
24345,811.467,0.88,1,0.252791,0.61813,-0.74432,0.00225,0.650833,-0.759217,0.168,0.701,0.582,0.023,-0.051
24346,811.5,0.93,1,0.228572,0.628675,-0.743318,-0.008622,0.646767,-0.762639,0.145,0.703,0.582,0.002,-0.037
24347,811.533,0.93,1,0.21935,0.639383,-0.736937,-0.012822,0.642805,-0.765923,0.137,0.706,0.581,-0.017,-0.022
24348,811.567,0.93,1,0.218878,0.64016,-0.736402,-0.010054,0.637377,-0.770487,0.138,0.703,0.578,-0.032,-0.009
24349,811.6,0.93,1,0.224817,0.634199,-0.739763,-0.016312,0.627352,-0.778565,0.136,0.693,0.57,-0.042,0.002
24350,811.633,0.93,1,0.213288,0.636651,-0.741069,0.004258,0.623845,-0.781536,0.142,0.691,0.56,-0.05,0.011
24351,811.667,0.93,1,0.230911,0.633281,-0.738671,-0.005659,0.610557,-0.791952,0.146,0.682,0.557,-0.055,0.018
24352,811.7,0.93,1,0.230776,0.625435,-0.745368,0.004456,0.60597,-0.795475,0.151,0.674,0.544,-0.06,0.025
24353,811.733,0.93,1,0.243311,0.621543,-0.744637,0.013897,0.601986,-0.798386,0.165,0.67,0.533,-0.066,0.033
24354,811.767,0.93,1,0.241278,0.622795,-0.744252,0.01661,0.607721,-0.793977,0.166,0.675,0.525,-0.069,0.037
24355,811.8,0.93,1,0.260729,0.61296,-0.745856,0.014125,0.594339,-0.804091,0.176,0.662,0.522,-0.075,0.042
24356,811.833,0.93,1,0.252338,0.599988,-0.759171,0.01982,0.590655,-0.806681,0.172,0.65,0.515,-0.081,0.046
24357,811.867,0.98,1,0.268952,0.592411,-0.759417,0.019079,0.585689,-0.810311,0.181,0.644,0.508,-0.091,0.052
24368,812.233,0.98,1,0.206739,0.592397,-0.778669,0.069995,0.52597,-0.847618,0.169,0.602,0.468,-0.208,0.092
24369,812.267,0.98,1,0.223258,0.593471,-0.773271,0.072628,0.527923,-0.846181,0.181,0.606,0.469,-0.224,0.096
24370,812.3,0.98,1,0.21463,0.593411,-0.775756,0.084371,0.52729,-0.845486,0.182,0.605,0.469,-0.238,0.098
24372,812.367,0.98,1,0.221189,0.593327,-0.773975,0.081739,0.521432,-0.849369,0.184,0.602,0.468,-0.249,0.106
24376,812.5,0.98,1,0.234065,0.588476,-0.773892,0.061435,0.526791,-0.847772,0.18,0.602,0.46,-0.261,0.112
24377,812.533,0.98,1,0.23654,0.585866,-0.77512,0.061652,0.531982,-0.844508,0.182,0.604,0.46,-0.269,0.11
24378,812.567,0.98,1,0.252437,0.584618,-0.771037,0.068285,0.530516,-0.84492,0.196,0.604,0.456,-0.278,0.109
24379,812.6,0.98,1,0.251568,0.583016,-0.772532,0.067516,0.531619,-0.844289,0.195,0.604,0.453,-0.283,0.106
