frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
6004,250.122,0.98,1,0.356557,0.390049,-0.848957,0.203615,0.371118,-0.905987,0.309,0.409,0.255,-0.68,0.251
6005,250.164,0.98,1,0.377613,0.380673,-0.844095,0.215536,0.369593,-0.90385,0.327,0.405,0.209,-0.667,0.231
6804,283.455,0.77,1,-0.275551,0.12978,-0.952486,-0.377467,0.411554,-0.829543,-0.351,0.295,0.178,0.242,-0.171
6805,283.497,0.82,1,-0.29976,0.326259,-0.896493,-0.442195,0.496901,-0.746695,-0.424,0.464,0.487,0.395,-0.277
15107,629.41,0.98,1,-0.155612,0.312001,-0.937251,-0.395891,0.408114,-0.822626,-0.304,0.388,0.215,0.423,-0.099
15108,629.452,0.98,1,-0.125747,0.216583,-0.968132,-0.40007,0.402916,-0.823166,-0.286,0.333,0.203,0.394,-0.103
15743,655.91,0.98,1,0.212658,0.441346,-0.871774,-0.023345,0.314977,-0.948812,0.104,0.394,0.174,-0.261,0.263
15744,655.951,0.98,1,0.189869,0.440741,-0.877324,-0.06342,0.355677,-0.932455,0.07,0.415,0.172,-0.248,0.266
15745,655.993,0.98,1,0.217742,0.447642,-0.867297,-0.028012,0.26531,-0.963756,0.103,0.371,0.162,-0.285,0.266
16647,693.576,0.98,1,0.410673,0.402635,-0.818066,0.266155,0.293378,-0.9182,0.372,0.381,0.232,-0.641,0.329
17373,723.826,0.88,1,-0.307346,0.53043,-0.790052,-0.498614,0.57058,-0.652551,-0.509,0.652,0.665,0.662,-0.577
17374,723.867,0.88,1,-0.314224,0.449924,-0.835961,-0.534964,0.534962,-0.653934,-0.518,0.584,0.608,0.703,-0.553
17375,723.909,0.88,1,-0.39243,0.396728,-0.829823,-0.580018,0.496946,-0.645464,-0.583,0.545,0.57,0.749,-0.539
17376,723.95,0.88,1,-0.464696,0.426105,-0.776204,-0.5766,0.469233,-0.668845,-0.624,0.555,0.554,0.8,-0.533
17482,728.367,0.98,1,0.29355,0.403966,-0.866395,0.098044,0.426281,-0.899262,0.218,0.44,0.297,-0.63,0.276
17543,730.909,0.82,1,0.261789,0.532028,-0.805241,-0.138844,0.371466,-0.918006,0.071,0.483,0.398,-0.15,0.021
17544,730.95,0.82,1,0.156423,0.484776,-0.860537,-0.072299,0.392164,-0.91705,0.047,0.458,0.307,-0.107,-0.002
17545,730.992,0.77,1,-0.010878,0.407759,-0.913025,-0.127204,0.310578,-0.941998,-0.074,0.369,0.266,-0.022,-0.046
17709,737.825,0.88,1,0.424782,0.425776,-0.798921,0.22026,0.307095,-0.925839,0.358,0.402,0.233,-0.592,0.263
17710,737.867,0.88,1,0.433229,0.448264,-0.781902,0.213082,0.366591,-0.905653,0.366,0.45,0.279,-0.606,0.282
17711,737.909,0.88,1,0.427521,0.466477,-0.774355,0.18077,0.396311,-0.900144,0.348,0.476,0.318,-0.627,0.311
17712,737.95,0.88,1,0.405482,0.470793,-0.783543,0.135748,0.436543,-0.889383,0.313,0.497,0.362,-0.645,0.345
17713,737.992,0.98,1,0.366816,0.481888,-0.795758,0.153319,0.445841,-0.881884,0.301,0.505,0.4,-0.648,0.362
17714,738.034,0.98,1,0.352934,0.473458,-0.807016,0.127234,0.388159,-0.912767,0.272,0.464,0.439,-0.689,0.384
17715,738.075,0.98,1,0.343833,0.462822,-0.817052,0.13498,0.422468,-0.896271,0.273,0.477,0.467,-0.703,0.397
17716,738.117,0.88,1,0.368672,0.481245,-0.795289,0.173538,0.441873,-0.880132,0.313,0.504,0.476,-0.704,0.391
