frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
4,0.1,0.88,1,0.809467,0.291596,-0.509643,0.754997,0.222988,-0.616649,0.947,0.429,0.762,-1.172,1.142
5,0.133,0.93,1,0.789001,0.339843,-0.511845,0.726407,0.275694,-0.629544,0.925,0.495,0.846,-1.122,1.187
6,0.167,0.98,1,0.763781,0.378133,-0.52312,0.69766,0.314744,-0.643589,0.897,0.536,0.865,-1.071,1.197
7,0.2,0.93,1,0.735207,0.399009,-0.547962,0.671112,0.33671,-0.660481,0.861,0.547,0.868,-1.012,1.197
8,0.233,0.88,1,0.70524,0.414854,-0.57492,0.641808,0.351597,-0.681514,0.82,0.548,0.844,-0.952,1.175
9,0.267,0.88,1,0.680411,0.426193,-0.596154,0.618903,0.367694,-0.694089,0.789,0.552,0.835,-0.901,1.166
10,0.3,0.88,1,0.669149,0.429584,-0.606381,0.608223,0.370646,-0.701917,0.773,0.549,0.828,-0.873,1.168
11,0.333,0.88,1,0.660215,0.434914,-0.612344,0.602154,0.376924,-0.703804,0.765,0.553,0.838,-0.852,1.179
12,0.367,0.88,1,0.656028,0.438333,-0.614403,0.600484,0.38388,-0.701466,0.762,0.558,0.835,-0.849,1.182
13,0.4,0.98,1,0.652006,0.442411,-0.61576,0.600406,0.390005,-0.698147,0.761,0.565,0.842,-0.858,1.203
14,0.433,0.98,1,0.647004,0.446219,-0.618283,0.59346,0.390992,-0.703513,0.754,0.565,0.836,-0.856,1.205
15,0.467,0.98,1,0.648838,0.447541,-0.615399,0.595682,0.39289,-0.700571,0.758,0.568,0.847,-0.863,1.222
16,0.5,0.98,1,0.646409,0.446559,-0.618661,0.592941,0.391146,-0.703865,0.753,0.565,0.848,-0.861,1.225
17,0.533,0.98,1,0.646,0.445809,-0.619628,0.593441,0.389613,-0.704293,0.752,0.563,0.854,-0.858,1.232
18,0.567,0.98,1,0.64515,0.445339,-0.62085,0.593966,0.389215,-0.704071,0.752,0.562,0.858,-0.858,1.237
19,0.6,0.98,1,0.646669,0.447165,-0.61795,0.596215,0.390062,-0.701698,0.755,0.565,0.863,-0.859,1.243
20,0.633,0.98,1,0.646374,0.445735,-0.619291,0.596624,0.389507,-0.701658,0.755,0.564,0.86,-0.859,1.241
21,0.667,0.98,1,0.649933,0.4442,-0.616663,0.600362,0.387435,-0.699614,0.76,0.563,0.863,-0.861,1.243
22,0.7,0.98,1,0.647021,0.449299,-0.616031,0.5967,0.393781,-0.699204,0.757,0.57,0.87,-0.856,1.242
23,0.733,0.98,1,0.64458,0.448835,-0.618921,0.594311,0.391557,-0.70248,0.753,0.566,0.864,-0.849,1.235
24,0.767,0.98,1,0.642867,0.446896,-0.622098,0.594263,0.39013,-0.703314,0.751,0.563,0.86,-0.845,1.234
25,0.8,0.98,1,0.64025,0.448103,-0.623926,0.592923,0.392925,-0.702888,0.749,0.565,0.868,-0.84,1.24
26,0.833,0.98,1,0.635792,0.453982,-0.624235,0.588418,0.398924,-0.703295,0.745,0.571,0.879,-0.834,1.246
27,0.867,0.98,1,0.633739,0.460845,-0.621286,0.587175,0.405166,-0.700761,0.746,0.58,0.891,-0.831,1.257
28,0.9,0.88,1,0.632983,0.458979,-0.623435,0.585735,0.402447,-0.703527,0.743,0.576,0.885,-0.826,1.253
29,0.933,0.88,1,0.631066,0.458877,-0.62545,0.58327,0.402203,-0.705712,0.74,0.574,0.88,-0.822,1.247
30,0.967,0.88,1,0.63413,0.455816,-0.624589,0.586232,0.397554,-0.705891,0.742,0.57,0.874,-0.823,1.244
31,1.0,0.88,1,0.6383,0.452112,-0.623031,0.590975,0.39657,-0.702482,0.748,0.57,0.877,-0.835,1.242
32,1.033,0.88,1,0.648454,0.446459,-0.616589,0.599098,0.391392,-0.698494,0.759,0.567,0.88,-0.849,1.234
33,1.067,0.88,1,0.65819,0.440546,-0.610496,0.608233,0.387704,-0.692632,0.771,0.566,0.887,-0.864,1.227
34,1.1,0.88,1,0.662869,0.431948,-0.611576,0.611772,0.37921,-0.694215,0.773,0.556,0.873,-0.867,1.201
35,1.133,0.88,1,0.664513,0.43437,-0.608066,0.610554,0.383816,-0.692755,0.775,0.561,0.88,-0.875,1.193
36,1.167,0.88,1,0.667484,0.430534,-0.607541,0.616374,0.38191,-0.688642,0.781,0.56,0.887,-0.88,1.195
37,1.2,0.88,1,0.662334,0.434433,-0.610394,0.610799,0.389683,-0.689254,0.775,0.565,0.903,-0.879,1.201
38,1.233,0.88,1,0.661173,0.435969,-0.610558,0.613414,0.395488,-0.683602,0.778,0.571,0.929,-0.871,1.21
39,1.267,0.88,1,0.660544,0.435407,-0.61164,0.615647,0.395385,-0.681652,0.779,0.571,0.94,-0.865,1.216
40,1.3,0.88,1,0.663739,0.436116,-0.607662,0.620003,0.392486,-0.679376,0.784,0.572,0.963,-0.863,1.231
41,1.333,0.88,1,0.672406,0.436936,-0.597459,0.628797,0.392532,-0.671217,0.798,0.579,1.007,-0.872,1.265
42,1.367,0.88,1,0.69018,0.437468,-0.576432,0.644039,0.395606,-0.654759,0.826,0.595,1.086,-0.902,1.316
43,1.4,0.98,1,0.705274,0.437503,-0.557835,0.661181,0.400137,-0.634611,0.853,0.612,1.145,-0.927,1.351
44,1.433,0.98,1,0.717512,0.438881,-0.540888,0.674093,0.408688,-0.615282,0.878,0.633,1.182,-0.944,1.369
45,1.467,0.88,1,0.723188,0.440333,-0.532078,0.67986,0.412341,-0.606437,0.889,0.643,1.198,-0.951,1.37
46,1.5,0.98,1,0.729621,0.441442,-0.522285,0.688151,0.414045,-0.595831,0.903,0.653,1.206,-0.959,1.372
47,1.533,0.93,1,0.739111,0.440856,-0.509275,0.697856,0.410473,-0.586949,0.919,0.66,1.198,-0.973,1.367
48,1.567,0.98,1,0.744544,0.439492,-0.502495,0.703687,0.405052,-0.583745,0.927,0.661,1.191,-0.975,1.359
49,1.6,0.98,1,0.742922,0.439208,-0.505137,0.702718,0.405705,-0.584458,0.925,0.66,1.186,-0.973,1.35
50,1.633,0.98,1,0.74211,0.439615,-0.505976,0.700052,0.404669,-0.588363,0.922,0.657,1.193,-0.968,1.349
51,1.667,0.98,1,0.740758,0.444067,-0.504065,0.697257,0.408827,-0.588806,0.921,0.663,1.202,-0.961,1.349
52,1.7,0.98,1,0.739078,0.444538,-0.506112,0.695332,0.410102,-0.590195,0.918,0.662,1.204,-0.957,1.35
53,1.733,0.98,1,0.737759,0.441514,-0.510663,0.694631,0.408172,-0.592355,0.915,0.656,1.198,-0.955,1.341
54,1.767,0.98,1,0.738488,0.439843,-0.511051,0.696164,0.407819,-0.590796,0.916,0.656,1.191,-0.958,1.339
