frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
2564,106.789,0.98,1,-0.137368,0.312412,-0.939962,-0.446636,0.476632,-0.757191,-0.331,0.435,0.168,0.363,0.035
2570,107.039,0.88,1,-0.204247,0.284258,-0.936739,-0.518107,0.454818,-0.724366,-0.41,0.419,0.255,0.551,-0.065
2572,107.123,0.98,1,-0.107812,0.296729,-0.948856,-0.436055,0.473506,-0.765277,-0.307,0.422,0.259,0.49,-0.089
2583,107.581,0.88,1,0.022412,0.317592,-0.947963,0.099145,0.413773,-0.904965,0.066,0.376,0.363,0.066,-0.091
2584,107.623,0.93,1,0.037275,0.365804,-0.929945,0.070241,0.410199,-0.909287,0.058,0.399,0.341,0.046,-0.089
2585,107.664,0.98,1,0.057456,0.44846,-0.891954,-0.004343,0.312072,-0.950049,0.029,0.392,0.333,0.056,-0.075
2588,107.789,0.98,1,0.125734,0.428241,-0.894875,-0.041921,0.289683,-0.956204,0.045,0.37,0.277,0.119,-0.04
2589,107.831,0.98,1,0.101789,0.380482,-0.919169,-0.056435,0.537726,-0.841229,0.026,0.481,0.251,0.14,-0.031
2590,107.873,0.98,1,0.132411,0.368546,-0.920131,3.1e-05,0.517775,-0.855517,0.074,0.463,0.248,0.174,-0.026
2591,107.914,0.98,1,0.075928,0.385633,-0.919523,-0.017623,0.529533,-0.848106,0.033,0.478,0.257,0.18,-0.024
2592,107.956,0.98,1,0.120169,0.378029,-0.917962,0.0074,0.517835,-0.855449,0.072,0.468,0.255,0.188,-0.025
2593,107.998,0.98,1,0.038111,0.312406,-0.949184,-0.105779,0.419821,-0.901422,-0.037,0.377,0.223,0.152,-0.01
2594,108.039,0.98,1,0.106868,0.328207,-0.938541,-0.086189,0.411263,-0.907433,0.011,0.381,0.181,0.144,-0.003
2595,108.081,0.98,1,0.116947,0.314636,-0.941981,-0.077605,0.414603,-0.906687,0.021,0.376,0.158,0.13,0.003
3041,126.664,0.98,1,0.211299,0.273979,-0.938237,-0.012256,0.401569,-0.915747,0.107,0.349,0.035,-0.029,-0.062
3042,126.705,0.98,1,0.179934,0.320072,-0.930149,-0.02205,0.40876,-0.912376,0.085,0.377,0.056,-0.023,-0.057
3043,126.747,0.98,1,0.090061,0.349377,-0.932644,-0.075649,0.423877,-0.902555,0.008,0.399,0.065,-0.005,-0.058
3044,126.789,0.98,1,0.05942,0.371633,-0.926476,-0.078429,0.432067,-0.898425,-0.01,0.415,0.076,0.009,-0.064
