frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
400,16.625,0.98,1,0.316441,0.404694,-0.857955,0.158711,0.318717,-0.934468,0.259,0.384,0.031,-0.217,0.178
402,16.708,0.98,1,0.311104,0.409249,-0.857747,0.140842,0.30629,-0.941462,0.246,0.379,0.042,-0.204,0.171
403,16.75,0.98,1,0.305271,0.400072,-0.864148,0.126993,0.309853,-0.942265,0.235,0.374,0.041,-0.19,0.161
404,16.792,0.98,1,0.29109,0.401575,-0.868334,0.059958,0.291651,-0.954644,0.19,0.363,0.046,-0.177,0.152
405,16.833,0.98,1,0.310116,0.403165,-0.86098,0.033747,0.283833,-0.95828,0.187,0.361,0.045,-0.174,0.143
586,24.375,0.98,1,-0.016935,0.407672,-0.912971,-0.29734,0.354207,-0.886637,-0.173,0.4,0.036,0.278,0.07
587,24.417,0.98,1,-0.035216,0.404706,-0.913769,-0.299494,0.326974,-0.896321,-0.183,0.384,0.036,0.271,0.083
591,24.583,0.98,1,-0.057114,0.409612,-0.91047,-0.342559,0.335419,-0.87758,-0.22,0.395,0.044,0.268,0.116
593,24.667,0.98,1,-0.069251,0.416261,-0.906604,-0.37234,0.360813,-0.855089,-0.246,0.415,0.043,0.276,0.119
594,24.708,0.98,1,-0.043795,0.41203,-0.910117,-0.372342,0.354636,-0.857668,-0.231,0.409,0.039,0.268,0.117
595,24.75,0.98,1,-0.043169,0.412029,-0.910148,-0.355506,0.359605,-0.862728,-0.221,0.411,0.044,0.26,0.114
596,24.792,0.98,1,-0.046968,0.412525,-0.909735,-0.344854,0.362069,-0.866015,-0.217,0.411,0.045,0.25,0.116
597,24.833,0.98,1,-0.000358,0.430599,-0.902543,-0.290206,0.375463,-0.880232,-0.162,0.425,0.063,0.237,0.11
598,24.875,0.98,1,0.085529,0.410444,-0.907866,-0.217347,0.388938,-0.895258,-0.073,0.417,0.06,0.172,0.118
754,31.375,0.88,1,0.57226,0.402769,-0.71435,0.437562,0.262283,-0.860086,0.57,0.4,0.174,-0.612,0.109
755,31.417,0.88,1,0.559379,0.412583,-0.718937,0.400975,0.274412,-0.874024,0.543,0.407,0.189,-0.634,0.12
756,31.458,0.88,1,0.554542,0.421436,-0.717548,0.383326,0.290455,-0.876754,0.532,0.42,0.193,-0.618,0.125
757,31.5,0.88,1,0.566114,0.431528,-0.702352,0.350758,0.283347,-0.892571,0.522,0.421,0.181,-0.578,0.122
758,31.542,0.88,1,0.531776,0.440047,-0.723583,0.314583,0.271921,-0.909449,0.478,0.411,0.195,-0.573,0.133
759,31.583,0.88,1,0.513466,0.446096,-0.733042,0.308653,0.306319,-0.900501,0.466,0.432,0.199,-0.574,0.137
760,31.625,0.88,1,0.498354,0.446665,-0.743057,0.319059,0.332178,-0.887614,0.465,0.446,0.197,-0.572,0.139
