frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
30265,1008.8,0.98,1,-0.30472,0.012311,-0.952362,-0.661623,0.414466,-0.624879,-0.55,0.264,-0.112,0.66,-0.256
30270,1008.967,0.98,1,-0.282906,0.015792,-0.959018,-0.641551,0.402315,-0.653112,-0.521,0.254,-0.061,0.584,-0.282
