frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
1,0.0,0.03,1,0.854301,0.265444,-0.446888,0.861006,0.232653,-0.452262,1.088,0.506,2.226,-1.13,2.534
2,0.033,0.98,1,0.857991,0.255715,-0.445491,0.866923,0.221753,-0.446397,1.094,0.492,2.214,-1.136,2.524
4,0.1,0.98,1,0.818046,0.344092,-0.46087,0.796592,0.312318,-0.517589,1.026,0.591,1.655,-1.106,1.817
7,0.2,0.98,1,0.732456,0.404271,-0.54779,0.700026,0.376258,-0.606954,0.892,0.594,1.211,-0.96,1.336
8,0.233,0.98,1,0.722562,0.412404,-0.554822,0.685957,0.38378,-0.618204,0.876,0.596,1.183,-0.941,1.308
9,0.267,0.98,1,0.713945,0.416491,-0.562865,0.67657,0.385234,-0.627573,0.863,0.593,1.151,-0.927,1.283
10,0.3,0.98,1,0.706577,0.420345,-0.569262,0.666342,0.389738,-0.635683,0.85,0.592,1.128,-0.911,1.259
11,0.333,0.98,1,0.705632,0.421204,-0.569799,0.666776,0.390167,-0.634965,0.85,0.593,1.119,-0.914,1.26
12,0.367,0.98,1,0.709042,0.419562,-0.566769,0.670296,0.387444,-0.632922,0.855,0.592,1.115,-0.92,1.27
13,0.4,0.98,1,0.711074,0.416646,-0.566375,0.671959,0.383683,-0.63345,0.856,0.588,1.112,-0.926,1.274
14,0.433,0.98,1,0.712985,0.413433,-0.566327,0.675123,0.379527,-0.632589,0.858,0.584,1.115,-0.933,1.286
15,0.467,0.98,1,0.714484,0.412471,-0.565138,0.677799,0.378357,-0.630424,0.861,0.584,1.121,-0.937,1.301
16,0.5,0.98,1,0.716083,0.412945,-0.562762,0.679391,0.379281,-0.62815,0.864,0.587,1.134,-0.94,1.317
17,0.533,0.98,1,0.71342,0.417094,-0.563085,0.677968,0.384636,-0.62643,0.863,0.593,1.156,-0.937,1.336
18,0.567,0.98,1,0.711361,0.42179,-0.562191,0.678309,0.390245,-0.62258,0.865,0.601,1.182,-0.93,1.359
19,0.6,0.98,1,0.709632,0.426752,-0.560629,0.679316,0.397407,-0.616926,0.868,0.611,1.212,-0.926,1.388
20,0.633,0.98,1,0.712362,0.426781,-0.557134,0.68159,0.397276,-0.614498,0.872,0.613,1.223,-0.933,1.406
21,0.667,0.98,1,0.71252,0.428974,-0.555244,0.682075,0.396704,-0.614328,0.873,0.615,1.23,-0.93,1.419
22,0.7,0.98,1,0.712264,0.434241,-0.551466,0.681588,0.403455,-0.61046,0.876,0.625,1.255,-0.927,1.44
23,0.733,0.98,1,0.711474,0.435301,-0.55165,0.682565,0.40503,-0.608322,0.877,0.627,1.259,-0.931,1.454
24,0.767,0.98,1,0.714903,0.434542,-0.547802,0.685646,0.403556,-0.605832,0.882,0.628,1.263,-0.938,1.468
25,0.8,0.98,1,0.715226,0.434206,-0.547646,0.685565,0.403347,-0.606062,0.882,0.628,1.266,-0.939,1.47
26,0.833,0.98,1,0.719039,0.434068,-0.542742,0.689848,0.402421,-0.601803,0.889,0.631,1.273,-0.94,1.474
27,0.867,0.98,1,0.719687,0.434248,-0.541737,0.690775,0.403842,-0.599784,0.89,0.633,1.278,-0.948,1.48
28,0.9,0.98,1,0.724419,0.432001,-0.537208,0.695273,0.399486,-0.5975,0.897,0.632,1.268,-0.958,1.475
29,0.933,0.98,1,0.728146,0.429952,-0.533802,0.698316,0.396547,-0.595908,0.901,0.632,1.266,-0.966,1.472
30,0.967,0.98,1,0.733681,0.427386,-0.528255,0.704283,0.394484,-0.590227,0.91,0.634,1.257,-0.977,1.465
31,1.0,0.98,1,0.743414,0.421215,-0.519532,0.709838,0.38342,-0.590863,0.918,0.627,1.211,-0.989,1.427
32,1.033,0.98,1,0.744493,0.417603,-0.520901,0.710823,0.37827,-0.592994,0.918,0.62,1.178,-0.995,1.393
33,1.067,0.98,1,0.746603,0.408203,-0.525312,0.712276,0.364384,-0.599906,0.914,0.602,1.136,-1.001,1.355
34,1.1,0.98,1,0.746459,0.40365,-0.529023,0.712887,0.358145,-0.60293,0.911,0.592,1.115,-1.001,1.339
