frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
6,0.208,0.98,1,0.624149,0.414412,-0.662345,0.605791,0.234217,-0.760368,0.713,0.428,0.556,-0.91,0.988
7,0.25,0.98,1,0.599928,0.423408,-0.678832,0.581412,0.257354,-0.771835,0.683,0.439,0.574,-0.88,0.97
8,0.292,0.98,1,0.601037,0.449283,-0.660984,0.571109,0.274762,-0.773524,0.685,0.467,0.602,-0.858,0.964
9,0.333,0.88,1,0.586254,0.473761,-0.657158,0.542529,0.306753,-0.782026,0.665,0.497,0.635,-0.836,0.962
10,0.375,0.88,1,0.56025,0.459686,-0.689064,0.527152,0.345877,-0.776196,0.638,0.503,0.687,-0.826,0.985
11,0.417,0.98,1,0.587084,0.438828,-0.680266,0.524458,0.368594,-0.767517,0.655,0.509,0.735,-0.825,1.003
12,0.458,0.98,1,0.59167,0.411431,-0.69329,0.526567,0.373864,-0.763514,0.655,0.494,0.758,-0.825,1.007
13,0.5,0.98,1,0.591292,0.429399,-0.682635,0.52947,0.377194,-0.759859,0.661,0.51,0.773,-0.826,1.005
14,0.542,0.88,1,0.596392,0.44205,-0.670006,0.520619,0.375254,-0.766903,0.661,0.517,0.763,-0.806,0.975
15,0.583,0.88,1,0.594417,0.439669,-0.67332,0.516268,0.383314,-0.765858,0.657,0.519,0.777,-0.808,0.981
16,0.625,0.88,1,0.586066,0.431322,-0.685921,0.517683,0.381271,-0.765922,0.65,0.51,0.775,-0.812,0.974
17,0.667,0.88,1,0.580452,0.412051,-0.702346,0.526833,0.376528,-0.762019,0.647,0.494,0.777,-0.82,0.97
18,0.708,0.88,1,0.605219,0.398423,-0.68918,0.529869,0.371314,-0.762473,0.664,0.488,0.773,-0.824,0.955
19,0.75,0.98,1,0.611253,0.388443,-0.689552,0.53904,0.366453,-0.758385,0.671,0.481,0.778,-0.834,0.957
20,0.792,0.98,1,0.605678,0.424217,-0.673197,0.535338,0.380697,-0.753978,0.674,0.514,0.786,-0.84,0.958
21,0.833,0.98,1,0.57255,0.416829,-0.706003,0.524296,0.386148,-0.758949,0.643,0.501,0.779,-0.833,0.941
22,0.875,0.88,1,0.553847,0.522475,-0.648285,0.501175,0.389711,-0.772625,0.639,0.571,0.739,-0.812,0.9
67,2.75,0.98,1,0.747387,0.326165,-0.578817,0.751573,0.220626,-0.621661,0.896,0.427,0.811,-1.179,1.192
68,2.792,0.98,1,0.770154,0.34024,-0.539537,0.772967,0.161459,-0.613558,0.929,0.41,0.851,-1.173,1.201
69,2.833,0.98,1,0.820841,0.32717,-0.468166,0.77455,0.133983,-0.618159,0.973,0.401,0.848,-1.185,1.192
70,2.875,0.98,1,0.812257,0.300653,-0.499847,0.815535,0.203928,-0.541587,1.002,0.451,0.814,-1.202,1.163
71,2.917,0.98,1,0.807969,0.287428,-0.514365,0.841119,0.195947,-0.504106,1.018,0.443,0.801,-1.213,1.145
72,2.958,0.98,1,0.807107,0.280219,-0.519669,0.833906,0.169002,-0.525394,1.004,0.406,0.819,-1.212,1.145
75,3.083,0.93,1,0.809673,0.273423,-0.519297,0.823231,0.198149,-0.532004,0.999,0.422,0.928,-1.204,1.19
76,3.125,0.98,1,0.810712,0.288894,-0.509202,0.814305,0.210472,-0.540933,0.997,0.444,0.99,-1.194,1.228
77,3.167,0.98,1,0.814919,0.269725,-0.512986,0.814611,0.232092,-0.531546,1.001,0.448,1.057,-1.183,1.261
78,3.208,0.98,1,0.829187,0.269436,-0.489749,0.838116,0.20989,-0.503495,1.034,0.45,1.099,-1.194,1.28
79,3.25,0.98,1,0.829168,0.275056,-0.486645,0.791471,0.232987,-0.565058,0.995,0.45,1.121,-1.215,1.293
80,3.292,0.98,1,0.835899,0.259549,-0.483639,0.783551,0.235957,-0.57478,0.992,0.438,1.145,-1.227,1.312
81,3.333,0.98,1,0.832778,0.263438,-0.48691,0.817484,0.21724,-0.53341,1.017,0.44,1.151,-1.242,1.322
82,3.375,0.98,1,0.825975,0.231897,-0.513799,0.863327,0.198315,-0.464044,1.046,0.414,1.169,-1.254,1.343
84,3.458,0.98,1,0.86843,0.219722,-0.444468,0.816302,0.25812,-0.516744,1.052,0.461,1.581,-1.227,1.746
85,3.5,0.98,1,0.870115,0.210746,-0.445518,0.839476,0.25791,-0.478292,1.075,0.469,1.644,-1.222,1.811
86,3.542,0.98,1,0.867479,0.229788,-0.441223,0.826304,0.255042,-0.502171,1.063,0.475,1.735,-1.211,1.9
87,3.583,0.98,1,0.863783,0.20686,-0.459443,0.822756,0.247672,-0.511596,1.048,0.438,1.746,-1.201,1.919
88,3.625,0.98,1,0.852436,0.218086,-0.475176,0.818967,0.263915,-0.509551,1.038,0.455,1.689,-1.19,1.869
89,3.667,0.98,1,0.852569,0.220759,-0.4737,0.813761,0.283686,-0.507263,1.039,0.475,1.617,-1.198,1.823
90,3.708,0.98,1,0.829643,0.214995,-0.515238,0.824908,0.280988,-0.490482,1.025,0.458,1.686,-1.197,1.907
91,3.75,0.98,1,0.837758,0.248626,-0.486155,0.830517,0.296035,-0.471811,1.05,0.517,1.725,-1.185,1.946
92,3.792,0.98,1,0.832501,0.254092,-0.49232,0.813729,0.28987,-0.503806,1.027,0.5,1.706,-1.17,1.924
93,3.833,0.98,1,0.808379,0.228739,-0.542403,0.822528,0.283857,-0.492821,1.005,0.46,1.533,-1.172,1.786
