frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
7799,324.917,0.98,1,-0.012999,0.269595,-0.962886,-0.303845,0.407951,-0.860961,-0.172,0.356,0.096,0.28,-0.059
7805,325.167,0.98,1,-0.004217,0.137733,-0.99046,-0.286067,0.430075,-0.856272,-0.156,0.298,0.09,0.256,-0.188
8017,334.0,0.98,1,-0.700029,-0.315404,-0.640687,-0.781622,0.490045,-0.385905,-0.965,0.169,-2.342,1.334,1.621
8071,336.25,0.82,1,0.305066,0.39713,-0.865576,0.328566,0.482397,-0.811996,0.361,0.483,2.136,-0.439,1.755
8250,343.708,0.98,1,-0.864854,0.380766,0.327177,-0.513522,0.213346,-0.831131,-1.22,0.867,1.091,1.357,-1.164
8251,343.75,0.98,1,-0.7986,0.435439,0.415488,-0.513483,0.232938,-0.825878,-1.268,1.02,0.842,1.301,-0.932
8453,352.167,0.98,1,-0.168662,0.146421,-0.974738,-0.325007,0.40733,-0.853494,-0.264,0.294,0.202,0.539,-0.459
8683,361.75,0.98,1,-0.865645,0.421865,0.269609,-0.571105,0.154213,-0.806262,-1.213,0.821,1.129,1.429,-1.254
8684,361.792,0.98,1,-0.902895,0.41506,0.111827,-0.566644,0.043312,-0.822823,-1.12,0.573,1.997,1.452,-2.184
