frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
1,0.0,0.68,1,0.854416,0.234248,-0.463791,0.842749,0.247639,-0.477963,1.064,0.473,2.114,-1.147,2.053
2,0.033,0.98,1,0.849039,0.253084,-0.463769,0.835108,0.27503,-0.476396,1.062,0.512,1.966,-1.158,1.881
3,0.067,0.98,1,0.854154,0.250754,-0.45557,0.840839,0.280545,-0.462909,1.074,0.524,1.956,-1.171,1.836
4,0.1,0.98,1,0.856848,0.251968,-0.449803,0.84174,0.280122,-0.461525,1.078,0.528,1.932,-1.179,1.807
5,0.133,0.98,1,0.859613,0.257756,-0.441166,0.84642,0.282679,-0.451293,1.089,0.544,1.938,-1.176,1.821
6,0.167,0.98,1,0.864895,0.258935,-0.430011,0.851648,0.276605,-0.44518,1.099,0.549,1.921,-1.188,1.827
7,0.2,0.98,1,0.863708,0.255048,-0.434695,0.847613,0.270793,-0.456316,1.091,0.533,1.874,-1.208,1.791
8,0.233,0.98,1,0.867054,0.25287,-0.429272,0.848713,0.26293,-0.458861,1.093,0.526,1.83,-1.222,1.775
9,0.267,0.98,1,0.871226,0.24777,-0.423763,0.851141,0.249145,-0.462046,1.096,0.511,1.791,-1.247,1.771
10,0.3,0.98,1,0.878607,0.232355,-0.417206,0.859151,0.224036,-0.460074,1.103,0.48,1.88,-1.281,1.917
11,0.333,0.98,1,0.885151,0.224319,-0.407663,0.865745,0.208971,-0.454772,1.113,0.466,1.938,-1.3,2.023
12,0.367,0.98,1,0.892368,0.212216,-0.3983,0.870843,0.188578,-0.45395,1.121,0.44,1.929,-1.332,2.054
13,0.4,0.98,1,0.897651,0.215614,-0.38436,0.873175,0.189396,-0.449105,1.131,0.452,1.93,-1.351,2.075
14,0.433,0.98,1,0.898717,0.226643,-0.37542,0.875894,0.205515,-0.436548,1.142,0.489,1.954,-1.341,2.071
21,0.667,0.98,1,0.748444,0.381214,-0.542685,0.713243,0.344373,-0.610485,0.903,0.562,1.04,-1.016,1.248
22,0.7,0.98,1,0.747839,0.399366,-0.530324,0.713251,0.36586,-0.597846,0.913,0.596,1.064,-1.024,1.273
23,0.733,0.98,1,0.755588,0.397505,-0.520651,0.724309,0.366573,-0.583953,0.93,0.605,1.083,-1.041,1.295
24,0.767,0.98,1,0.759191,0.400845,-0.512788,0.73093,0.370094,-0.573387,0.941,0.617,1.106,-1.053,1.325
25,0.8,0.93,1,0.761905,0.405296,-0.505208,0.738514,0.375783,-0.559807,0.954,0.633,1.127,-1.056,1.358
26,0.833,0.93,1,0.760606,0.414669,-0.499528,0.738807,0.38764,-0.551271,0.96,0.652,1.162,-1.053,1.398
27,0.867,0.93,1,0.761129,0.41854,-0.495486,0.739375,0.391679,-0.547642,0.963,0.66,1.193,-1.049,1.426
28,0.9,0.93,1,0.759153,0.426674,-0.491564,0.736223,0.400743,-0.545327,0.965,0.674,1.22,-1.045,1.454
29,0.933,0.93,1,0.758076,0.430317,-0.490049,0.736714,0.405397,-0.541207,0.967,0.681,1.261,-1.038,1.49
30,0.967,0.93,1,0.755323,0.434733,-0.490402,0.737146,0.412779,-0.535003,0.969,0.691,1.307,-1.028,1.528
31,1.0,0.98,1,0.755017,0.437732,-0.488201,0.734906,0.416461,-0.535233,0.969,0.696,1.358,-1.019,1.563
32,1.033,0.98,1,0.755233,0.437928,-0.48769,0.734607,0.41712,-0.535129,0.969,0.696,1.401,-1.012,1.594
33,1.067,0.98,1,0.751823,0.432941,-0.497317,0.732011,0.411657,-0.542861,0.959,0.682,1.43,-1.003,1.611
34,1.1,0.98,1,0.751582,0.430526,-0.499772,0.733951,0.409101,-0.542174,0.959,0.678,1.45,-0.999,1.632
35,1.133,0.98,1,0.751498,0.428375,-0.501743,0.737086,0.40808,-0.538679,0.961,0.677,1.469,-0.996,1.654
36,1.167,0.98,1,0.752814,0.427704,-0.500341,0.739067,0.407318,-0.536537,0.963,0.678,1.477,-0.997,1.671
37,1.2,0.98,1,0.751576,0.42832,-0.501672,0.738887,0.408356,-0.535996,0.963,0.679,1.477,-0.996,1.68
38,1.233,0.98,1,0.750807,0.429368,-0.501928,0.736442,0.405818,-0.541263,0.959,0.675,1.458,-0.996,1.672
