frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
7047,234.867,0.93,1,0.198278,0.56211,-0.802944,-0.27608,0.649045,-0.708887,-0.051,0.675,0.391,0.188,-0.148
7048,234.9,0.88,1,0.179526,0.553689,-0.813142,-0.266145,0.65456,-0.707615,-0.057,0.671,0.402,0.186,-0.151
7049,234.933,0.93,1,0.174027,0.561781,-0.808775,-0.25804,0.656533,-0.708788,-0.055,0.676,0.408,0.178,-0.156
7050,234.967,0.88,1,0.121623,0.522408,-0.843977,-0.249549,0.635297,-0.730837,-0.081,0.634,0.401,0.167,-0.157
7051,235.0,0.88,1,0.17137,0.537929,-0.825387,-0.216257,0.638554,-0.738567,-0.029,0.645,0.403,0.161,-0.16
7052,235.033,0.88,1,0.151288,0.52691,-0.836348,-0.23625,0.635098,-0.735416,-0.054,0.637,0.402,0.158,-0.164
7053,235.067,0.88,1,0.169586,0.512572,-0.841731,-0.242061,0.644353,-0.725407,-0.046,0.636,0.406,0.162,-0.169
7054,235.1,0.88,1,0.204542,0.49819,-0.842597,-0.254738,0.6398,-0.725096,-0.032,0.628,0.415,0.156,-0.169
7055,235.133,0.88,1,0.201649,0.495584,-0.844828,-0.234207,0.634231,-0.736816,-0.021,0.62,0.414,0.157,-0.174
7056,235.167,0.88,1,0.196339,0.501049,-0.842853,-0.241261,0.623149,-0.743961,-0.028,0.616,0.425,0.15,-0.177
7057,235.2,0.93,1,0.202972,0.519032,-0.830306,-0.219963,0.622515,-0.75106,-0.011,0.625,0.426,0.144,-0.182
7058,235.233,0.88,1,0.248421,0.552151,-0.795875,-0.21107,0.653903,-0.726539,0.025,0.67,0.435,0.148,-0.195
7059,235.267,0.93,1,0.101191,0.577488,-0.810104,-0.292335,0.651115,-0.700421,-0.126,0.683,0.438,0.159,-0.213
7149,238.267,0.88,1,0.105386,0.573677,-0.812273,-0.358975,0.619766,-0.697873,-0.166,0.669,0.47,0.21,-0.028
