frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz
5023,209.25,0.98,1,-0.054682,0.395138,-0.916993,-0.267174,0.497243,-0.82545,-0.183,0.473,0.087,0.197,-0.286
5024,209.292,0.98,1,-0.042181,0.394056,-0.918118,-0.270616,0.502223,-0.821303,-0.178,0.476,0.1,0.193,-0.288
5025,209.333,0.98,1,-0.023499,0.390635,-0.920246,-0.281628,0.509466,-0.813099,-0.174,0.479,0.099,0.18,-0.287
5026,209.375,0.98,1,0.015783,0.352457,-0.935695,-0.247408,0.468298,-0.848225,-0.129,0.431,0.06,0.22,-0.262
5027,209.417,0.98,1,0.060368,0.311916,-0.94819,-0.246957,0.463069,-0.851222,-0.103,0.407,0.043,0.232,-0.241
5028,209.458,0.98,1,0.044781,0.314563,-0.94818,-0.27122,0.468603,-0.840744,-0.126,0.413,0.052,0.234,-0.223
5029,209.5,0.98,1,0.035508,0.308804,-0.950463,-0.260297,0.468746,-0.844111,-0.125,0.409,0.039,0.221,-0.212
5030,209.542,0.98,1,0.064149,0.308411,-0.949088,-0.255863,0.468344,-0.845688,-0.106,0.408,0.056,0.203,-0.21
5031,209.583,0.98,1,0.080948,0.338847,-0.937353,-0.255029,0.456053,-0.852628,-0.097,0.418,0.079,0.191,-0.214
5032,209.625,0.98,1,0.045595,0.349569,-0.9358,-0.254457,0.469188,-0.845644,-0.117,0.431,0.104,0.196,-0.216
5033,209.667,0.98,1,0.040339,0.359329,-0.932339,-0.235614,0.482104,-0.843838,-0.11,0.442,0.108,0.185,-0.212
5034,209.708,0.98,1,0.035185,0.356128,-0.933775,-0.243503,0.487465,-0.838501,-0.117,0.444,0.102,0.196,-0.205
5035,209.75,0.98,1,-0.018485,0.364892,-0.930866,-0.2841,0.470464,-0.835434,-0.17,0.442,0.088,0.207,-0.194
5036,209.792,0.98,1,-0.015397,0.361629,-0.932195,-0.28879,0.465892,-0.836388,-0.17,0.438,0.071,0.208,-0.18
5037,209.833,0.98,1,-0.007427,0.349097,-0.937057,-0.296834,0.461755,-0.835866,-0.17,0.429,0.068,0.213,-0.171
5038,209.875,0.93,1,-0.003159,0.363373,-0.931639,-0.301886,0.459458,-0.835322,-0.171,0.436,0.071,0.204,-0.163
5039,209.917,0.93,1,-0.001626,0.363498,-0.931593,-0.29554,0.4534,-0.840883,-0.166,0.432,0.067,0.194,-0.152
5040,209.958,0.93,1,0.006404,0.342392,-0.939535,-0.288324,0.443362,-0.848705,-0.156,0.414,0.047,0.179,-0.141
5041,210.0,0.98,1,-0.002819,0.343014,-0.939326,-0.283308,0.428754,-0.85785,-0.158,0.406,0.041,0.173,-0.134
5042,210.042,0.98,1,-0.001182,0.348414,-0.93734,-0.276905,0.432074,-0.858275,-0.154,0.41,0.036,0.161,-0.128
5043,210.083,0.98,1,-0.027314,0.342972,-0.938948,-0.275252,0.424949,-0.862354,-0.166,0.403,0.02,0.163,-0.12
5044,210.125,0.98,1,-0.009248,0.326508,-0.945149,-0.275586,0.421404,-0.863985,-0.156,0.392,0.005,0.149,-0.108
5045,210.167,0.98,1,-0.012339,0.328847,-0.944303,-0.269389,0.426677,-0.863352,-0.155,0.396,-0.002,0.135,-0.098
5046,210.208,0.98,1,-0.010828,0.325486,-0.945485,-0.261457,0.428222,-0.865024,-0.149,0.394,-0.004,0.128,-0.091
5047,210.25,0.98,1,0.009736,0.33331,-0.942767,-0.267508,0.422667,-0.865905,-0.142,0.396,-0.005,0.121,-0.086
5048,210.292,0.93,1,0.006851,0.327649,-0.944775,-0.265109,0.414089,-0.870774,-0.141,0.388,-0.013,0.114,-0.081
5049,210.333,0.93,1,-0.009561,0.315697,-0.948812,-0.26672,0.406936,-0.87365,-0.15,0.377,-0.016,0.105,-0.07
5050,210.375,0.98,1,0.020424,0.33032,-0.943648,-0.23066,0.415296,-0.879957,-0.115,0.388,-0.011,0.053,-0.076
5051,210.417,0.98,1,0.041116,0.33602,-0.940957,-0.219218,0.421374,-0.879993,-0.097,0.394,-0.007,0.042,-0.087
5052,210.458,0.98,1,0.043037,0.34982,-0.935828,-0.192167,0.411187,-0.891065,-0.081,0.395,-0.006,0.035,-0.088
5053,210.5,0.98,1,0.040949,0.346345,-0.937213,-0.205811,0.41092,-0.888137,-0.09,0.393,-0.009,0.035,-0.088
5054,210.542,0.98,1,0.132563,0.310172,-0.941393,-0.199188,0.402564,-0.893458,-0.036,0.371,-0.011,0.029,-0.095
5055,210.583,0.98,1,0.092006,0.329381,-0.939704,-0.212203,0.40905,-0.887495,-0.066,0.384,0.007,0.034,-0.093
5056,210.625,0.98,1,0.191832,0.3207,-0.927552,-0.192365,0.416062,-0.888756,-0.0,0.385,0.017,0.027,-0.102
5057,210.667,0.98,1,0.159251,0.346621,-0.924388,-0.17876,0.435401,-0.88231,-0.011,0.408,0.024,0.028,-0.102
5058,210.708,0.98,1,0.112109,0.336088,-0.935134,-0.18046,0.424758,-0.887139,-0.037,0.396,-0.007,0.042,-0.103
5059,210.75,0.98,1,0.103894,0.322292,-0.940922,-0.172061,0.415865,-0.893001,-0.037,0.383,-0.022,0.045,-0.096
5086,211.875,0.98,1,0.319022,0.382616,-0.867081,0.034624,0.383867,-0.922739,0.195,0.405,0.109,-0.268,-0.054
5087,211.917,0.98,1,0.358172,0.394163,-0.846373,0.038665,0.377584,-0.925168,0.22,0.411,0.134,-0.291,-0.054
5088,211.958,0.98,1,0.341134,0.417484,-0.84222,0.017593,0.398481,-0.917008,0.201,0.434,0.166,-0.298,-0.058
5089,212.0,0.98,1,0.294184,0.424766,-0.856171,0.020427,0.386021,-0.922264,0.175,0.428,0.164,-0.302,-0.066
5090,212.042,0.98,1,0.338407,0.393353,-0.854842,0.01182,0.403603,-0.914858,0.195,0.423,0.157,-0.304,-0.073
5091,212.083,0.98,1,0.293703,0.415248,-0.860992,0.010908,0.397135,-0.917695,0.17,0.428,0.145,-0.29,-0.081
5092,212.125,0.98,1,0.30668,0.39129,-0.867663,0.017602,0.382895,-0.923624,0.179,0.408,0.13,-0.274,-0.091
5142,214.208,0.98,1,0.38366,0.420252,-0.822309,0.085375,0.381985,-0.920217,0.263,0.431,0.112,-0.304,0.129
5143,214.25,0.98,1,0.384762,0.429478,-0.817011,0.13884,0.400751,-0.905606,0.295,0.449,0.163,-0.299,0.132
5144,214.292,0.98,1,0.349779,0.429227,-0.832718,0.180585,0.378912,-0.907642,0.296,0.435,0.197,-0.315,0.139
5145,214.333,0.98,1,0.371778,0.417899,-0.82894,0.097706,0.376911,-0.921082,0.262,0.426,0.203,-0.341,0.142
5146,214.375,0.98,1,0.330817,0.415834,-0.847138,0.143953,0.347163,-0.926691,0.262,0.406,0.199,-0.324,0.132
5147,214.417,0.98,1,0.366716,0.413402,-0.833437,0.111509,0.354144,-0.928519,0.265,0.411,0.177,-0.313,0.122
5148,214.458,0.98,1,0.369878,0.398711,-0.839178,0.094637,0.369393,-0.924442,0.258,0.411,0.15,-0.3,0.116
5169,215.333,0.88,1,0.308959,0.391049,-0.866963,-0.014876,0.388105,-0.921495,0.163,0.411,-0.03,-0.236,0.001
5170,215.375,0.93,1,0.293807,0.396457,-0.86977,-0.002161,0.394807,-0.918762,0.162,0.417,0.003,-0.247,0.005
5171,215.417,0.93,1,0.283496,0.407956,-0.867872,-0.005896,0.414582,-0.909993,0.155,0.433,0.041,-0.257,0.005
5172,215.458,0.98,1,0.306884,0.431545,-0.848287,-0.002403,0.437536,-0.899198,0.173,0.462,0.074,-0.273,0.002
5173,215.5,0.98,1,0.393203,0.435392,-0.80983,0.030629,0.451936,-0.891524,0.244,0.481,0.101,-0.299,-0.01
5174,215.542,0.98,1,0.403896,0.439148,-0.802507,0.095321,0.465511,-0.879894,0.288,0.493,0.149,-0.302,-0.024
5175,215.583,0.98,1,0.391568,0.465288,-0.79384,0.096469,0.47448,-0.874964,0.285,0.513,0.201,-0.299,-0.047
5176,215.625,0.98,1,0.385695,0.465523,-0.796573,0.033982,0.48806,-0.872149,0.246,0.519,0.209,-0.288,-0.075
5177,215.667,0.98,1,0.334258,0.439898,-0.833523,0.037528,0.453957,-0.890233,0.212,0.478,0.184,-0.25,-0.11
5178,215.708,0.88,1,0.279763,0.416947,-0.864805,0.034453,0.411969,-0.910546,0.175,0.437,0.153,-0.18,-0.137
5179,215.75,0.93,1,0.246941,0.369133,-0.895969,-0.106267,0.440988,-0.891199,0.079,0.426,0.071,-0.135,-0.16
5199,216.583,0.98,1,0.07041,0.169631,-0.982989,-0.032263,0.406787,-0.912953,0.02,0.295,-0.043,0.08,-0.329
5210,217.042,0.98,1,0.07163,0.395276,-0.915765,-0.191006,0.475475,-0.858743,-0.067,0.456,0.16,-0.029,-0.255
5211,217.083,0.88,1,0.093981,0.421776,-0.901816,-0.235371,0.506721,-0.829358,-0.081,0.492,0.213,-0.029,-0.241
5212,217.125,0.88,1,0.067168,0.402601,-0.912908,-0.234103,0.469953,-0.851082,-0.094,0.459,0.2,-0.023,-0.235
5213,217.167,0.88,1,0.064054,0.392779,-0.917399,-0.21322,0.424876,-0.879783,-0.083,0.427,0.16,-0.003,-0.238
5265,219.333,0.98,1,0.506143,0.36359,-0.782062,0.185592,0.364691,-0.912445,0.388,0.406,0.133,-0.386,-0.111
5266,219.375,0.98,1,0.511373,0.354745,-0.782722,0.175589,0.371413,-0.911713,0.385,0.405,0.135,-0.386,-0.104
5267,219.417,0.98,1,0.507155,0.361232,-0.782499,0.182441,0.37088,-0.910584,0.387,0.408,0.133,-0.392,-0.102
5270,219.542,0.98,1,0.514113,0.353852,-0.78133,0.189569,0.374113,-0.907801,0.395,0.407,0.131,-0.401,-0.1
5271,219.583,0.98,1,0.511041,0.354305,-0.783138,0.196438,0.379432,-0.904126,0.397,0.41,0.131,-0.41,-0.102
5317,221.5,0.98,1,0.412645,0.358381,-0.837429,0.11355,0.386273,-0.915368,0.292,0.402,-0.042,-0.259,-0.215
5318,221.542,0.98,1,0.41608,0.356906,-0.836359,0.11483,0.401386,-0.908682,0.295,0.41,-0.038,-0.253,-0.205
5319,221.583,0.98,1,0.411149,0.35157,-0.841044,0.102548,0.40596,-0.908119,0.286,0.409,-0.03,-0.245,-0.194
5324,221.792,0.98,1,0.436545,0.368904,-0.820572,0.142071,0.383161,-0.91269,0.322,0.409,-0.051,-0.283,-0.167
5326,221.875,0.98,1,0.431384,0.369772,-0.822907,0.137277,0.374664,-0.916942,0.316,0.404,-0.045,-0.28,-0.151
5327,221.917,0.98,1,0.424237,0.390076,-0.817229,0.135612,0.379598,-0.915158,0.313,0.418,-0.032,-0.279,-0.141
5328,221.958,0.98,1,0.458678,0.369213,-0.808267,0.132818,0.386185,-0.912809,0.331,0.414,-0.021,-0.279,-0.128
5329,222.0,0.98,1,0.457133,0.366651,-0.810306,0.120691,0.376153,-0.918664,0.323,0.406,-0.024,-0.283,-0.114
5330,222.042,0.98,1,0.450765,0.37573,-0.809715,0.119347,0.375154,-0.919247,0.319,0.41,-0.031,-0.283,-0.103
5341,222.5,0.98,1,0.389532,0.392884,-0.83301,-0.010578,0.382141,-0.924043,0.212,0.415,0.031,-0.284,0.023
5342,222.542,0.98,1,0.373042,0.411243,-0.831696,-0.014681,0.397535,-0.91747,0.202,0.433,0.064,-0.283,0.029
5343,222.583,0.98,1,0.453184,0.411728,-0.790635,-0.009779,0.399753,-0.916571,0.254,0.444,0.068,-0.272,0.026
5344,222.625,0.98,1,0.393743,0.426356,-0.814363,-0.008909,0.413864,-0.910295,0.22,0.453,0.073,-0.272,0.025
5345,222.667,0.98,1,0.413445,0.434947,-0.799928,0.000419,0.42505,-0.90517,0.238,0.467,0.09,-0.275,0.028
5346,222.708,0.98,1,0.41257,0.417716,-0.809506,0.003763,0.431219,-0.90224,0.239,0.46,0.097,-0.281,0.024
5347,222.75,0.98,1,0.441494,0.400431,-0.802956,-0.000911,0.416863,-0.908969,0.252,0.445,0.097,-0.286,0.021
5348,222.792,0.98,1,0.394065,0.424194,-0.815336,-0.00701,0.443311,-0.89634,0.222,0.469,0.122,-0.278,0.024
5349,222.833,0.98,1,0.389816,0.413036,-0.823071,0.003003,0.457479,-0.889215,0.226,0.47,0.141,-0.286,0.021
5350,222.875,0.98,1,0.398734,0.410463,-0.82008,-0.002035,0.453211,-0.891401,0.228,0.467,0.143,-0.292,0.014
5351,222.917,0.98,1,0.388641,0.3913,-0.834172,0.011762,0.440728,-0.897564,0.227,0.448,0.123,-0.289,-0.002
5352,222.958,0.98,1,0.3739,0.392348,-0.840394,0.013253,0.42687,-0.904216,0.218,0.439,0.096,-0.264,-0.022
5353,223.0,0.98,1,0.33096,0.38611,-0.861037,-0.0069,0.399003,-0.916924,0.18,0.416,0.048,-0.207,-0.032
5405,225.167,0.98,1,0.385946,0.231959,-0.892883,0.132787,0.41079,-0.902008,0.281,0.344,0.0,-0.045,-0.45
5406,225.208,0.98,1,0.370827,0.236444,-0.898099,0.110164,0.416445,-0.902462,0.261,0.348,-0.009,-0.045,-0.444
5407,225.25,0.98,1,0.368537,0.23862,-0.898466,0.10205,0.407518,-0.907477,0.255,0.344,-0.019,-0.047,-0.432
5408,225.292,0.98,1,0.384995,0.230162,-0.893759,0.103928,0.403452,-0.909079,0.265,0.338,-0.026,-0.053,-0.425
5615,233.917,0.88,1,0.240931,0.404387,-0.882283,0.053872,0.277947,-0.959085,0.159,0.355,-0.006,-0.296,0.217
5617,234.0,0.98,1,0.239056,0.401872,-0.883941,0.058213,0.311844,-0.948348,0.161,0.371,0.043,-0.37,0.276
5633,234.667,0.98,1,0.384869,0.412262,-0.825782,0.258792,0.266468,-0.928451,0.352,0.369,0.061,-0.523,0.29
5642,235.042,0.93,1,0.246544,0.400754,-0.88239,0.059746,0.238882,-0.969209,0.164,0.333,0.019,-0.391,0.198
